class,order,superfamily,family,genus,stage,age,extinction,temp,change_prev,trend.st1,trend.st2,trend.st3,trend.st4,trend.st5,trend.st6,trend.st7,trend.st8,trend.st9,trend.st10,trend_genus,trend_family,trend_order
Foraminifera,Archaediscida,Lasiodiscoidea,Lasiodiscidae,Howchinia,37,338.8,0,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,NA,NA,NA
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,62,178.4,1,24.5500323377,0.4173892748143706,-0.0869184410072296,-0.040127084590190695,-0.10696172213036859,-0.1310874439349194,-0.11960472343122812,-0.15358576840135707,-0.17238971052713653,-0.13395013435271397,-0.12116047979498273,-0.12069319763019054,-0.12116047979498273,-0.12116047979498273,0.0023605877009327154
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,61,186.75,0,21.064831893,-0.0869184410072284,0.04584906984761785,-0.15826800228370236,-0.15385600219898005,-0.12607590838747654,-0.16542886457367056,-0.18543111649383476,-0.13769681353839394,-0.12219865117855264,-0.12156304636880136,-0.11295164752786443,-0.12219865117855264,-0.12219865117855264,0.011682296520375304
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,60,195.05,0,21.78625495336,0.04584906984761951,-0.4017068603130413,-0.17756381537522756,-0.1299978858985261,-0.17545640606145768,-0.19706604620103008,-0.13885098307643587,-0.1204680387809607,-0.1198636190269308,-0.10979107427762348,-0.08066094673841,-0.1204680387809607,-0.1204680387809607,0.0221129784704864
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,59,200.3,0,21.54554733666,-0.4017068603130448,-0.12192164751460709,-0.09715771660212597,-0.16406620863739027,-0.1935741489217806,-0.12058309104551429,-0.09964542770247418,-0.10074019985900912,-0.08974499891751567,-0.05451741228839166,-0.04408927790683592,-0.09964542770247418,-0.09964542770247418,0.03712694136464559
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,58,204.9,0,23.3933988941,-0.12192164751460707,-0.07445674586526337,-0.20649046965708368,-0.24500007167419935,-0.10661829165468513,-0.0743785751315857,-0.07942063181717562,-0.06457487845584008,-0.012223415024214366,-0.003532380002007976,-0.004801341426963586,-0.0743785751315857,-0.0743785751315857,0.052915428718970085
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,57,218.25,0,25.02105288842,-0.07445674586526273,-0.5442530993571418,-0.44458609728368853,-0.02396397615964646,0.02050153307311546,-0.008480172638770458,0.003954665892709205,0.07973472737503091,0.06992019482911391,0.051312106494784106,0.031242617132879194,0.02050153307311546,0.02050153307311546,0.065738688428592
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,56,232.5,0,26.082061517,-0.5442530993571473,-0.2926768613372559,0.45334874610413634,0.356380095424538,0.2263329491742544,0.17549020834223136,0.22962122569469454,0.1676370687340068,0.11730661266729535,0.07467881762449742,-0.03485090840537337,0.356380095424538,0.356380095424538,0.07443127291293104
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,55,239.5,0,29.8918332125,-0.2926768613372592,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728,0.6889050737408611,0.6889050737408611,0.07169967436774163
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,54,244.6,0,31.38448520532,1.3093842105261047,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772,-0.7135062208330064,-0.7135062208330064,0.06217303629042968
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,53,249.2,0,25.3613178369,-0.7135062208329868,-1.1939817904174956,-0.0208284511332424,0.31724785743843953,0.15107036945802302,0.06743797888625798,0.013393438278044824,-0.1361100993811566,0.00906012305088353,0.06355375517885252,0.08126648753138098,NA,NA,0.07005982273918474
Foraminifera,Miliolida,Cornuspiroidea,Hoynellidae,Hoynella,52,251.685,0,27.13438079567,-1.193981790417528,0.3135012159585994,0.4912079972009415,0.2134749689103338,0.09362434635616058,0.02077671945245074,-0.1564850305221566,0.015347697436977076,0.07490289851011551,0.09259912093096433,0.11482518954744853,NA,NA,0.07311181671752404
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,76,97.2,1,33.838026777757,0.5556844193462838,0.8685566907510204,0.4397409386955418,0.3811226247150754,0.2909181851724323,0.117203824162576,0.05074390186115625,0.018249046920913715,0.024347690733055233,0.035826877067627265,0.06085621027051927,-0.007963549435082916,-0.037223848951979395,-0.049077987421223504
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,75,106.75,0,28.531240573,0.8685566907510194,-0.2914252379512204,-0.0737179206626506,-0.06150032115050235,-0.23848877684663422,-0.2164410392451302,-0.17944228273025853,-0.11626338900019412,-0.06951260163482255,-0.01914339658528527,-0.007026114690745371,-0.039421593432708846,-0.06220815269185947,-0.0693495439534305
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,74,119,0,17.8914211113,-0.29142523795121855,0.49753485134683045,0.0850607788638555,-0.3169512255586985,-0.24610596777909832,-0.1829052035264241,-0.0979890593736535,-0.04247683943135697,0.01587465145490198,0.026228380667904422,0.021437364391182545,-0.032953816296921006,-0.06024813559107805,-0.06842771543400794
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,73,127.2,0,20.2811080625,0.49753485134683806,-0.20096804558846132,-0.5884608161379106,-0.3545968519522275,-0.2297364172218167,-0.1087359581337549,-0.038234723589251424,0.031331008130595396,0.041722361934109005,0.03418482929978365,-0.008024165409718927,-0.03388048542862601,-0.06336713631515238,-0.07138402847670076
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,72,131.15,0,18.31584539968,-0.20096804558846287,-0.9051486448561976,-0.3298917091323441,-0.163221634380302,-0.02430235880101038,0.044434048435849444,0.11788700452137718,0.11858508768541301,0.09878166159006263,0.03399549777024348,0.026448372210420956,-0.02418555391024717,-0.06026850309857467,-0.06968964990166202
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,71,136.35,0,19.36087923674,-0.9051486448561967,0.2329275143284529,0.13406059278048918,0.20007209186851932,0.22164969648860133,0.28370599176868316,0.25709049693576047,0.20856257881252616,0.09804169653323444,0.07076396768021372,0.042769974214696846,-0.015391073918655027,-0.05875786338955469,-0.06932916781177251
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,70,142.4,0,24.83702853812,0.23292751432845757,0.035193671232519555,0.21093973667948127,0.24000957752353125,0.3279532745040155,0.28020058108424595,0.20534972835081408,0.04975539232114369,0.02977181516136029,0.008013240762710875,0.001244851737812132,-0.038992747658117985,-0.07698625724670062,-0.08350493367691954
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,69,148.55,0,23.404524325,0.03519367123252119,0.405422562140349,0.3421972070830643,0.4575673469001012,0.34509675340233853,0.20750687673627147,-0.027638536177837,-0.021990236715623092,-0.029674470544590784,-0.027358011148332077,-0.04286118532433433,-0.06083326210381222,-0.09306223031567397,-0.09569216927717471
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,68,154.7,0,23.18808324692,0.4054225621403536,0.2529483751636354,0.5470310014134565,0.2883276152040843,0.05849071639664705,-0.22944583008513722,-0.11786822864780208,-0.08662530102141164,-0.06720465804971723,-0.07624340947860984,-0.0871005325066968,-0.0871005325066968,-0.11054159727393023,-0.10860456306738804
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,67,160.4,0,20.87717464272,0.2529483751636377,1.2033893266666493,0.13552405284180985,-0.21444514290424643,-0.45186668284136494,-0.18357950310390722,-0.11788607498519721,-0.08666303399812118,-0.09263171653051042,-0.10000007971869941,-0.10008924100385706,-0.10000007971869941,-0.11959080249364054,-0.11507282931678697
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,66,164.8,0,19.764201792,1.2033893266666917,-1.1403669236761675,-0.7394273841082538,-0.6540435215460663,-0.2204054171219092,-0.13017064351062252,-0.09198895744564765,-0.09751854216218216,-0.10425399394483273,-0.10307168353778759,-0.12351573396873193,-0.10425399394483273,-0.12351573396873193,-0.11758955371904439
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,65,167.2,0,16.876067408,-1.1403669236761893,-0.4784929216482846,-0.5876330164007451,-0.11781769610744434,-0.06000383712833337,-0.03620022226502969,-0.05405103317356135,-0.07521438765929557,-0.08320745297674928,-0.11007841481362375,-0.12777805982167836,-0.07521438765929557,-0.11007841481362375,-0.10714500732864093
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,64,169.3,0,19.27083794772,-0.4784929216482745,-0.6276717608387082,-0.0029352440819394457,0.011211392201121037,0.018340575899401274,-0.015638233111524836,-0.05456616446092229,-0.07121288190697155,-0.10455221842021986,-0.12532227594283593,-0.10270387786277224,-0.05456616446092229,-0.10455221842021986,-0.10270387786277224
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,63,172.2,0,20.6584674205,-0.6276717608387067,0.417389274814368,0.16624503892533898,0.1171855920427031,0.04154088727957165,-0.03554095054054269,-0.06416465241442906,-0.10574342760247839,-0.12974520652465527,-0.10297420240964296,-0.09511709483028429,-0.03554095054054269,-0.10574342760247839,-0.10297420240964296
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,62,178.4,0,24.5500323377,0.4173892748143706,-0.0869184410072296,-0.040127084590190695,-0.10696172213036859,-0.1310874439349194,-0.11960472343122812,-0.15358576840135707,-0.17238971052713653,-0.13395013435271397,-0.12116047979498273,-0.12069319763019054,-0.1310874439349194,-0.15358576840135707,-0.13395013435271397
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,61,186.75,0,21.064831893,-0.0869184410072284,0.04584906984761785,-0.15826800228370236,-0.15385600219898005,-0.12607590838747654,-0.16542886457367056,-0.18543111649383476,-0.13769681353839394,-0.12219865117855264,-0.12156304636880136,-0.11295164752786443,-0.15385600219898005,-0.16542886457367056,-0.13769681353839394
Foraminifera,Involutinida,Involutinoidea,Involutinidae,Involutina,60,195.05,0,21.78625495336,0.04584906984761951,-0.4017068603130413,-0.17756381537522756,-0.1299978858985261,-0.17545640606145768,-0.19706604620103008,-0.13885098307643587,-0.1204680387809607,-0.1198636190269308,-0.10979107427762348,-0.08066094673841,-0.17756381537522756,-0.17545640606145768,-0.13885098307643587
