nr_observations,effect_warm,effect_cool
3000,-0.019935447422366755,-0.019008067895435823
3000,-0.010372707773592896,-0.0186658565682625
3000,0.0131848214008784,0.01265679038746139
3000,0.023523474466574865,0.02469205090202672
3000,-0.009906331789146298,-0.021672253704083627
3000,0.021242394896986126,0.014400872068382146
3000,0.018175401095019875,0.012833803966726827
3000,0.020978897982575736,0.016815497629940817
3000,-0.014671964655946761,-0.023327921460235924
3000,-0.018765838687179997,-0.025597885116443068
3000,0.014202681876642503,0.02026045135334765
3000,-0.018200509616660993,-0.026376086989944272
3000,-0.013583994577076094,-0.03006733506497785
3000,-0.013848740947530257,-0.018534464426619768
3000,0.021079215922224007,0.015138825229556107
3000,-0.00907946413036558,-0.016589666203650936
3000,-0.009101494679781908,-0.013644225352819584
3000,-0.016913866203606107,-0.02248309775306333
3000,0.013921733615266357,0.007476173294610994
3000,-0.012136621816878877,-0.006872552087334281
3000,-0.018657805188181463,-0.01814989392771967
3000,-0.008165633850766562,-0.01671830103462244
3000,0.0194105197110223,0.018955314139908808
3000,-0.02235666185488598,-0.016930909326367368
3000,0.01827208459159067,0.014060509039159348
3000,0.012241977657024545,0.009246997514529834
3000,-0.011792267883600875,-0.010083917037520543
3000,-0.01012265886951334,-0.007174799711481319
3000,-0.005623743001425392,-0.007322792295118517
3000,-0.023215299388102077,-0.028744219487538778
3000,0.02328207400618455,0.014375661219483967
3000,-0.014003957416766686,-0.010929974805964568
3000,0.02321550961743652,0.01627407789321109
3000,0.014169026030630184,0.011407415188793004
3000,-0.021747367112081868,-0.012462744025065644
3000,0.006964400811241292,0.004240691116360223
3000,0.02560784034253556,0.018242363040009407
3000,0.009506621245174164,0.0036382406760686174
3000,-0.021897995524561953,-0.019696186236060755
3000,-0.009463148069959721,-0.01587768300263192
3000,0.02865816617260295,0.011411360475947978
3000,0.013065023744796777,0.016095926416600636
3000,-0.01634679713369634,-0.016997464538433486
3000,0.009273875725113194,0.005636675988811868
3000,-0.024898823186021147,-0.02905022046027201
3000,0.01724122505224704,0.010186867627869862
3000,-0.008947622570911232,-0.022976364523415633
4000,-0.018530858463300496,-0.020493297055921234
4000,0.03648936545420705,0.03088286338613401
4000,0.02472949294087987,0.013405706391837156
4000,-0.018732931392155337,-0.023632699119157368
4000,-0.0024143368536224175,-0.011762748419028331
4000,0.02130127552815503,0.01175068988066751
4000,0.020352557733264314,0.019195707858786062
4000,-0.022993206321671022,-0.02373569099067844
4000,0.019957620254659966,0.01202695732723097
4000,0.022543586893751147,0.017440363909512334
4000,-0.008910226979325678,-0.01814798487751569
4000,-0.0038290397966416687,-0.014178216066317553
4000,0.022408264437410834,0.01801492037328561
4000,0.0277805045073519,0.019937651824184034
4000,0.02546933481244716,0.015685899279263088
4000,-0.012794331678304195,-0.015352412634116538
4000,-0.0035857913153971737,-0.018273942812796675
4000,-0.009689497431422217,-0.019014776677593274
4000,-0.013656434430160822,-0.018711313641471616
4000,0.03256332773286431,0.02384544399701367
4000,0.017995266296405778,0.019763386280067047
4000,-0.012768405090580252,-0.014456330265951074
4000,0.00835605121166094,0.006449138658893218
4000,0.03236800076869556,0.019872250551380706
4000,0.019844992751484037,0.010816546727171339
4000,0.02198634774047057,0.01746244713894438
4000,-0.011650798754073705,-0.02140625288388747
4000,0.021388009843326325,0.010556986419622008
4000,0.031051630244238904,0.023162044082401766
4000,0.0211937625209064,0.01908642920475175
4000,-0.01599550880473254,-0.023278316097178946
4000,0.030960720732008493,0.013328870381318376
4000,-0.025110772911680356,-0.034716974651387546
4000,0.016953716831505386,0.016191258845571474
4000,-0.01611459496463257,-0.01373462226317714
4000,0.028244264684084242,0.02254681074671775
4000,-0.004866978801532606,-0.010340580616198526
4000,0.014964416440091426,0.010841023724149456
4000,0.0241036674740461,0.01841849973776091
4000,-0.014043542346464648,-0.02082054778126035
4000,0.01303344066992726,0.015813869505041833
4000,-0.016170840396099426,-0.0202483034228386
4000,0.01969824255573436,0.016851733487818682
4000,0.0151714508185001,0.014784172148747774
4000,0.02261969954012145,0.016372607147527852
4000,0.028075693641651897,0.01340146709078427
4000,-0.010195645801317172,-0.016836473644946642
4000,-0.009456246875946945,-0.013268097020132793
4000,0.01981873287240577,0.008638833234940942
4000,-0.014138601774356682,-0.016826313198052622
4000,0.020061314590366953,0.016476728275976352
4000,-0.010913620289629652,-0.017191462016638917
4000,-0.0059008666752102526,-0.019416770660937742
4000,0.017901642793876165,0.018039161770761605
4000,-0.012407394448572856,-0.025193339134935436
4000,-0.007414241259199542,-0.01578572758414818
4000,-0.014947259265292119,-0.022741858608611616
4000,-0.0160856314056154,-0.023839898199004218
4000,-0.011684497841854302,-0.009657619191092624
4000,0.03014301519893031,0.016966787980400088
4000,0.022860170779380254,0.012936193227083975
4000,0.02360652432626516,0.020730245590152026
4000,-0.02210395848582175,-0.013582950147745836
4000,-0.016741086179618732,-0.021823276883198718
4000,0.020315490994122973,0.01722562582494575
4000,-0.004467699467769221,-0.016341202496403376
4000,0.032122727402854434,0.03162503096196019
4000,0.016319619696817292,0.012111217861804259
4000,0.01644339839412025,0.014108727267040181
4000,-0.017955659291282917,-0.021355228028345705
4000,0.017963914853690092,0.01288837035572102
4000,0.012680264083773776,0.007791059919207289
4000,-0.014371760606064187,-0.015945933204498615
4000,-0.013254278927231284,-0.017655045331747686
4000,-0.019603327025829554,-0.02093121527280434
4000,0.01709417816541704,0.015421522175594666
4000,0.009007370891578523,0.004443911396210181
4000,0.022952096841764427,0.015594087615788533
4000,-0.005969351326186414,-0.016758081982042254
4000,-0.005419232268488886,-0.020296146911211028
4000,-0.01782719473123023,-0.027739792221676694
4000,-0.004470602713889514,-0.011569019759949017
4000,-0.00901299594013491,-0.023661320764161182
4000,0.016665627020078313,0.01481170446121253
4000,0.020728860639102845,0.01731791737284682
4000,0.010603963512259852,0.004856752013991316
4000,-0.012150773821711022,-0.013663100385389001
4000,0.014041717701272105,0.016435383919800844
4000,-0.021759145991132607,-0.02238303053693699
4000,0.03144319437001882,0.01409737388525881
4000,0.034110451589656955,0.023394520889765767
4000,0.02319908328265052,0.017796402149988472
4000,0.03481891033872137,0.02815720899223872
4000,-0.013889277313598753,-0.02338309702034477
4000,0.012720089551143083,0.007396298542873448
4000,0.02433938278891301,0.013618270337520689
4000,-0.014854797280569104,-0.02639137540398459
4000,0.010339017514991567,0.005435883533630776
4000,-0.016350493729682974,-0.019084148208795056
4000,-0.00999779708136793,-0.018036499418883134
6000,-0.02498521675331831,-0.0244371550937303
6000,-0.01159158703663468,-0.014147709959798678
6000,0.022699991247135818,0.015950814178594654
6000,0.0209278886853527,0.018691663280075675
6000,0.02226400618078022,0.02081111965639047
6000,-0.01745805468894838,-0.018486933188483608
6000,0.025522410111537754,0.021507301448591323
6000,0.016314725052517857,0.006061067928117846
6000,-0.004245678429093711,-0.006526218070867227
6000,-0.01288091770230758,-0.023263055908572625
6000,-0.015104650966509097,-0.01675795655087598
6000,0.026112047810837015,0.019897791875108758
6000,0.02239092454349713,0.016359716964227035
6000,0.01173793272830465,0.013273087754849954
6000,0.02053792466340394,0.011210419451539602
6000,0.027465155421538958,0.018509044553651197
6000,-0.008213892114558195,-0.019161479154714948
6000,-0.01211799654458444,-0.017868999426386156
6000,-0.005876408279644935,-0.012328660903551026
6000,0.022974148492372847,0.024063114700202247
6000,0.01595974874411807,0.010287842558354089
6000,0.0238857808070039,0.021103271313660493
6000,-0.012629000767490508,-0.01597592063429758
6000,0.027651091982495872,0.021870216549586697
6000,0.02030569461156944,0.008443002877218454
6000,-0.009189167872881088,-0.014070976629834515
6000,-0.00869688721835651,-0.015649862699180547
6000,-0.011359933613966307,-0.018335068609829128
6000,0.028529210196853987,0.017605614675814864
6000,0.012826105358434798,0.007119967116664666
6000,-0.01261339084871816,-0.022393670385913177
6000,0.011532350360920625,0.009073533275761136
6000,0.023839072131112384,0.01095876040364749
6000,-0.008948648861287935,-0.014719534482360668
6000,0.011807036338043865,0.004899606149087296
6000,0.02986421584026502,0.021031725977200606
6000,0.02577425304004368,0.01891357905309413
6000,-0.018031732346228065,-0.02616219298595078
6000,-0.015407641042776615,-0.015363942652468454
6000,-0.01209023276657518,-0.014647856033914029
6000,-0.009626031595377858,-0.015342160495164443
6000,0.02351949147176214,0.009169186663435235
6000,-0.012377035919429333,-0.016186929265563085
6000,-0.014309796909084283,-0.019874441251496837
6000,-0.006828353957229564,-0.01833391982326622
6000,-0.004529541752841918,-0.007649973198097238
6000,0.02272920598482239,0.02123031751902869
6000,0.028369270453546452,0.025674943929447844
6000,0.01506436914893236,0.011805314047597234
6000,0.021786175952099918,0.02264119405973916
6000,-0.015893757079152582,-0.02004103830543038
6000,-0.006925539065040429,-0.017136140500259227
6000,0.008277269334364375,0.00825281017931417
6000,-0.015904397787802574,-0.018458987348713825
6000,-0.010823401449542965,-0.011646575076437805
6000,-0.01655053837168429,-0.018659471076967683
6000,-0.01281770550886082,-0.01477164211930831
6000,-0.00679965671532576,-0.018584960285812007
6000,-0.014276374525783307,-0.01657314710430837
6000,-0.014343085718644984,-0.02628843021215177
6000,-0.008240279245742686,-0.019235217066291718
6000,0.01894497940563629,0.010609910931674654
6000,0.02956103345886673,0.02293728263044627
6000,-0.015045073861250277,-0.02187899734987655
6000,0.01990908816153233,0.025167044171230727
6000,0.018289941125680467,0.01908922257518674
6000,0.030834179340509197,0.026380601190630168
6000,0.02821282734152363,0.012367763104109416
6000,-0.022637640999956424,-0.02297841432869056
6000,0.015552891554925076,0.011736001895185165
6000,0.02806216258530853,0.017664714380199648
6000,-0.013721699784381624,-0.012841514700336192
6000,0.021464013812319282,0.017347762086024992
6000,0.02562837737428457,0.019450504454339775
6000,-0.008975481251196652,-0.015639105069959695
6000,0.017103549320860632,0.008214355297236684
6000,-0.011534556250663117,-0.016948701450204055
6000,-0.015517491078481487,-0.018149510205171825
6000,-0.016406204145913324,-0.020888415972802842
6000,-0.011987703765043796,-0.020223309165099904
6000,0.027495276058683956,0.010380636416619935
6000,-0.015257593304593286,-0.0282491473949378
6000,-0.02323591922138102,-0.029176334791452093
6000,0.01187612688944388,0.006486807195658264
6000,0.019356360801830966,0.010401182044982218
6000,0.023508805257044494,0.010126965503588322
6000,-0.00665682952047925,-0.017753004024019456
6000,-0.006820688670802747,-0.008802839554988468
6000,-0.005059655472944661,-0.013264278571681857
6000,-0.01698975008616742,-0.03672781990532619
6000,0.017564515313622076,0.017521772239051547
6000,0.028189010867472553,0.017331900091774873
6000,0.020961999254894382,0.012419328807484406
6000,0.028217132677272407,0.019855943051354328
6000,0.019792596104825762,0.017140175218044902
6000,-0.006223543161853049,-0.025105776653921566
6000,-0.009626585926272288,-0.019390030052781268
6000,-0.004405865359965285,-0.026409933206486182
6000,0.017537589425056628,0.004966971495642399
6000,0.021727815709530893,0.020526325023070408
8000,0.032271228525351456,0.025290726760807593
8000,-0.013081514865347013,-0.021800993655698014
8000,-0.014360532719369202,-0.017009295338852193
8000,-9.862437584735532e-4,-0.019645408784592873
8000,0.023159810030423725,0.013962740155451642
8000,-0.007403092359567238,-0.020086026177519565
8000,0.023887356409131574,0.012444983504825011
8000,-0.011684765444307386,-0.014638987413522226
8000,0.02395821853250099,0.007469543840361099
8000,0.022795867107609412,0.01744751857290026
8000,0.02805371358473999,0.024553073549177993
8000,-0.009886857030102178,-0.014061314202554227
8000,-0.013590981971973648,-0.01931759853387984
8000,-0.01292852984770877,-0.021366860022536578
8000,-0.008979470713045177,-0.018218167952182035
8000,0.01733323125689022,0.015957733151715236
8000,-0.010369560836825348,-0.024290084259839355
8000,-0.011038764503516551,-0.018652446838927618
8000,0.01382702782319127,0.004237618894036152
8000,-0.01805228760531822,-0.0210731467153026
8000,-0.005541313286420375,-0.022465137300484307
8000,-0.018104921280103128,-0.01993707560693221
8000,-0.014294108292529096,-0.013504781285190694
8000,0.02475443078073934,0.021110666712591483
8000,-0.013321900819909806,-0.019906771325773683
8000,-0.011074724285728161,-0.016247262659573235
8000,-0.00985637933703848,-0.02572371881150543
8000,-0.010072300506688538,-0.014281690879418598
8000,0.01613392290548204,0.009918541582526459
8000,-0.010682016575608001,-0.027249403110567796
8000,-0.019394121186429126,-0.021270217390851755
8000,-0.01877629047077188,-0.028469645162026744
8000,-0.008022757810057677,-0.015597547665844378
8000,0.017769608754911882,0.01689637882620969
8000,0.019803913940831776,0.011383542914813572
8000,-0.021604592718707107,-0.01785307619724068
8000,-0.007096364235049174,-0.021874547181755487
8000,0.023051872206559118,0.012311679252966747
8000,0.02374650235205181,0.01542363933227453
8000,-0.011681495209234987,-0.025972634163555317
8000,-0.01152400473977933,-0.01595188813680791
8000,-0.013296534057208983,-0.02514735214839263
8000,-0.009877700850367883,-0.017089259934664102
8000,0.021548615898665302,0.01753627180126074
8000,-0.012122674123385507,-0.02322304049715187
8000,0.02317254508061399,0.010632115167984216
8000,0.018762159882207155,0.016373295041477373
8000,0.023373895536616753,0.012952096054893513
8000,0.025045332001454382,0.009017943960673028
8000,0.02446527579751294,0.01983596385665531
8000,-0.013142802235841335,-0.010420899474652611
8000,-0.006079361924967877,-0.010915267978137867
8000,-0.005666724806636735,-0.011802255964684354
8000,-0.01457107160538384,-0.021506661391558782
8000,-0.015519372604018556,-0.028371454480765872
8000,0.018557160439224604,0.008719385682154083
8000,0.029497455533386927,0.028934540112803074
8000,-0.006363267980753152,-0.02032249183289782
8000,0.027411133547611016,0.020910189957515132
8000,-0.00978515372328425,-0.03145883043393921
8000,-0.015444224344524728,-0.020842900664743758
8000,0.01830235149320644,0.007341280614218324
8000,0.021271909385095083,0.020384964189147196
8000,-0.012752314954313233,-0.023733589958916817
8000,-0.006986187305585889,-0.016278411109787786
8000,0.019576817388923636,0.01182554594494545
8000,-0.009467589304640308,-0.023030593388954076
8000,-0.004953760495826941,-0.01697973149876049
8000,0.02616370387294525,0.020063063873017775
8000,-0.010796583772489272,-0.020420267185588377
8000,-0.005076100665342093,-0.012920127083480318
8000,0.018886378166114173,0.008831842840123281
8000,0.024084374042929728,0.020469011979883624
8000,-0.018966274096031122,-0.0271331499671119
8000,0.022782393293503737,0.010061461083938409
8000,-0.006200293101182752,-0.022502917727519105
8000,0.02573107657763124,0.015587450310139698
8000,-0.015249573748037263,-0.016993660490673156
8000,-0.01562956234891336,-0.01885256042827016
8000,-0.015405937279282307,-0.021053421281258578
8000,0.017997131316422818,0.013300861941781022
8000,0.02249072463558332,0.017823985965966103
8000,0.025673701254678178,0.016170958461381932
8000,-0.010680199125901057,-0.02093870929933949
8000,-0.008106057005650981,-0.02539568809360127
8000,-0.007708945205878244,-0.019693318362544777
8000,-0.0030303537851141906,-0.015893821911919855
8000,0.02196742604363371,0.010705015840341442
8000,0.021532083727747148,0.01202505797554578
8000,0.021550772753562833,0.014175933834213355
8000,-0.01939934789161284,-0.022294419022134283
8000,-0.009152138836292938,-0.015857822269083863
8000,-0.00822359509718509,-0.015111414878630648
8000,-0.015429230886875511,-0.025680812424993902
8000,-0.020081022519565294,-0.028923751535791378
8000,-0.007858166720835997,-0.017359752185020186
8000,0.022592880442034113,0.01615641528533543
8000,0.02492340866213276,0.014752942192132731
8000,-0.008656170299252613,-0.01548801356460841
8000,-0.008182484558354228,-0.01954483000949902
10000,0.015972419581027193,0.010552845576240295
10000,0.022397456866536353,0.015545696303491464
10000,-0.014421976324960999,-0.02775105878147079
10000,0.026570225686603628,0.013955240378833701
10000,-0.006051310661530069,-0.008242235033376042
10000,-0.010565490133366214,-0.022849964993933113
10000,0.01913559929246942,0.005805735341213571
10000,0.02183306535293633,0.013298492201774726
10000,-0.007524398306659716,-0.02009762959910252
10000,0.028336684412389956,0.023989251522430224
10000,0.023111784783284507,0.01233855480908545
10000,0.02188063739906491,0.012368084939406266
10000,0.026012705447300964,0.009228626340940939
10000,0.018230387695631897,0.016911812542233128
10000,-0.0062572933653869,-0.01689302913552639
10000,0.021072752883815316,0.01809328243307774
10000,-0.011309547520444047,-0.014059412006467382
10000,-0.0152980416642955,-0.023836499060296487
10000,-0.011108949211279907,-0.015410896904464405
10000,-0.013072079371287286,-0.025006001729545094
10000,-0.012485867523927227,-0.012867779983149141
10000,-0.011990256970094556,-0.01511921673419538
10000,-0.006708613756924393,-0.017695074607397488
10000,0.018791055705982627,0.011694202698016751
10000,-0.013943250158571655,-0.022579685445917506
10000,0.02825439009970957,0.018892237025992572
10000,0.02592564493504401,0.019773275995231945
