"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"24861" "Cnidaria" "Anthozoa" "Scleractinia" "Guembelastraeidae" "Guembelastraea" 237 201.3 56 58
"24878" "Cnidaria" "Anthozoa" "Stauriida" "Laccophyllidae" "Guerichiphyllum" 376.1 360.7 34 35
"24884" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Gurievskiella" 419.2 382.7 29 33
"24895" "Cnidaria" "Anthozoa" "Scleractinia" "Guyniidae" "Guynia" 5.333 0.0117 93 94
"24901" "Cnidaria" "Anthozoa" "Scleractinia" "Calamophylliidae" "Gyrodendron" 161.2 66 67 81
"24916" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Gyrosmilia" 20.44 0 90 94
"24924" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Hadrophyllia" 23.03 3.6 90 93
"24933" "Cnidaria" "Anthozoa" "Stauriida" "Hadrophyllidae" "Hadrophyllum" 393.3 298.9 32 42
"24937" "Cnidaria" "Anthozoa" "Scleractinia" "Oppelismiliidae" "Haimeicyclus" 201.3 170.3 59 63
"24949" "Cnidaria" "Anthozoa" "Scleractinia" "Columastreidae" "Haimesiastraea" 72.1 37.2 81 87
"24980" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Haldonia" 163.5 66 67 81
"24985" "Cnidaria" "Anthozoa" "Heliolitida" "Halysitidae" "Halysites" 485.4 410.8 14 29
"25321" "Cnidaria" "Anthozoa" "Scleractinia" "Astraraeidae" "Haplaraea" 175.6 132.9 62 72
"25334" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Haplolasma" 387.7 323.2 33 38
"25349" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Haplothecia" 388.1 382.4 32 34
"25357" "Cnidaria" "Anthozoa" "Stauriida" "Hapsiphyllidae" "Hapsiphyllum" 407.6 279.3 31 45
"25382" "Cnidaria" "Anthozoa" "Auloporida" "Tetraporellidae" "Hayasakaia" 298.9 272.3 43 46
"25438" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Heintzella" 358.9 279.3 36 45
"25460" "Cnidaria" "Anthozoa" "Scleractinia" "Heliastraeidae" "Heliastrea" 145 0.0117 70 94
"25605" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Helicelasma" 458.4 440.8 18 21
"25647" "Cnidaria" "Anthozoa" "Scleractinia" "Stylinidae" "Heliocoenia" 168.3 89.3 65 78
"25874" "Cnidaria" "Anthozoa" "Scleractinia" "Fungiidae" "Heliofungia" 5.333 0.0117 93 94
"25877" "Cnidaria" "Anthozoa" "Heliolitida" "Heliolitidae" "Heliolites" 470 358.9 16 35
"26385" "Cnidaria" "Anthozoa" "Stauriida" "Zaphrentidae" "Heliophyllum" 419.2 358.9 29 35
"26560" "Cnidaria" "Anthozoa" "Heliolitida" "Heliolitidae" "Helioplasma" 423 407.6 28 30
"26572" "Cnidaria" "Anthozoa" "Heliolitida" "Heliolitidae" "Helioplasmolites" 443.4 410.8 21 29
"26628" "Cnidaria" "Anthozoa" "Stauriida" "Calostylidae" "Helminthidium" 430.5 425.6 25 26
"26630" "Cnidaria" "Hydrozoa" "Spongiomorphida" "Spongiomorphidae" "Heptastylis" 237 201.3 56 58
"26641" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Heritschiella" 298.9 279.3 43 45
"26645" "Cnidaria" "Anthozoa" "Scleractinia" "Fungiidae" "Herpolitha" 5.333 0 93 94
"26652" "Cnidaria" "Anthozoa" "Scleractinia" "Oppelismiliidae" "Heterastraea" 212 183 57 61
"26671" "Cnidaria" "Hydrozoa" "Milleporina" "Heterastrididae" "Heterastridium" 268.8 201.3 48 58
"26716" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Heterocaninia" 330.9 295.5 38 43
"26722" "Cnidaria" "Anthozoa" "Scleractinia" "Heterocoeniidae" "Heterocoenia" 155.7 41.3 68 85
"26772" "Cnidaria" "Anthozoa" "Favositida" "Pachyporidae" "Heterocoenites" 272.3 259.9 47 49
"26774" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Heterocyathus" 109 0 75 94
"26822" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Heterogyra" 93.9 5.333 77 92
"26834" "Cnidaria" "Anthozoa" "Stauriida" "Amplexidae" "Heterophrentis" 409.1 382.7 30 33
"26955" "Cnidaria" "Anthozoa" "Heterocorallia" "Heterophylliidae" "Heterophyllia" 364.7 323.2 35 38
"26971" "Cnidaria" "Anthozoa" "Scleractinia" "Dendrophylliidae" "Heteropsammia" 15.97 0.0117 91 94
"26986" "Cnidaria" "Anthozoa" "Scleractinia" "Heterocoeniidae" "Heterosmilia" 130 109 73 75
"27009" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Hexagonaria" 419.2 358.9 29 35
"27198" "Cnidaria" "Anthozoa" "Stauriida" "Polycoeliidae" "Hexalasma" 290.1 252.17 45 52
"27203" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Hexamphiastrea" 125.45 100.5 74 75
"27215" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Hexapetalum" 163.5 140.2 67 70
"27219" "Cnidaria" "Anthozoa" "Heterocorallia" "Heterophylliidae" "Hexaphyllia" 358.9 323.2 36 38
"27254" "Cnidaria" "Anthozoa" "Favositida" "Pachyporidae" "Hillaepora" 427.4 372.2 26 34
"27268" "Cnidaria" "Anthozoa" "Cystiphyllida" "Tryplasmatidae" "Hillophyllum" 460.9 407.6 17 30
"27285" "Cnidaria" "Anthozoa" "Scleractinia" "Siderastreidae" "Hindeastraea" 83.6 66 80 81
"27289" "Cnidaria" "Anthozoa" "Stauriida" "Pseudopavonidae" "Hiroshimaphyllum" 346.7 323.2 37 38
"27297" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Hispaniastraea" 199.3 182.7 60 61
"27302" "Cnidaria" "Anthozoa" "Cystiphyllida" "Holmophyllidae" "Holmophyllum" 443.4 393.3 21 31
"27347" "Cnidaria" "Anthozoa" "Scleractinia" "Actinastreidae" "Holocoenia" 132.9 66 72 81
"27354" "Cnidaria" "Anthozoa" "Scleractinia" "Cyathophoridae" "Holocystis" 130 109 73 75
"27375" "Cnidaria" "Anthozoa" "Stauriida" "Lykophyllidae" "Holophragma" 456.1 430.5 18 24
"27382" "Cnidaria" "Anthozoa" "Stauriida" "Zaphrentoididae" "Homalophyllites" 419.2 298.9 29 42
"27391" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Homalophyllum" 393.3 382.7 32 33
"27395" "Cnidaria" "Anthozoa" "Stauriida" "Cyathophyllidae" "Houershanophyllum" 393.3 382.7 32 33
"27404" "Cnidaria" "Anthozoa" "Stauriida" "Polycoeliidae" "Huangophyllum" 279.3 259.9 46 49
"27407" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Hunanophrentis" 388.1 372.2 32 34
"27420" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Hydnophora" 125.45 0 74 94
"27577" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Hydnophoromeandraraea" 130 100.5 73 75
"27603" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Hydnophyllia" 47.8 2.588 85 93
"27637" "Cnidaria" "Anthozoa" "Scleractinia" "Procyclolitidae" "Hydrasmilia" 232 208.5 56 58
"27647" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Hykeliphyllum" 152.1 122.46 69 74
"27650" "Cnidaria" "Anthozoa" "Stauriida" "Arachnophyllidae" "Idiophyllum" 438.5 423 23 27
"27654" "Cnidaria" "Anthozoa" "Scleractinia" "Smilotrochiidae" "Ilariosmilia" 41.3 23.03 85 89
"27667" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Indosmilia" 23.03 5.333 90 92
"27684" "Cnidaria" "Anthozoa" "Scleractinia" "Intersmiliidae" "Intersmilia" 201.3 145 59 69
"27693" "Cnidaria" "Anthozoa" "Stauriida" "Endophyllidae" "Iowaphyllum" 419.2 358.9 29 35
"27707" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Ipciphyllum" 298.9 252.17 43 52
"27818" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Iranophyllum" 279.3 252.17 46 52
"27843" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Isastrea" 201.3 2.588 59 93
"28227" "Cnidaria" "Anthozoa" "Scleractinia" "Conophyllidae" "Isastrocoenia" 201.3 157.3 59 67
"28231" "Cnidaria" "Anthozoa" "Alcyonacea" "Isididae" "Isis" 70.6 0.781 81 94
"28245" "Cnidaria" "Anthozoa" "Stauriida" "Durhaminidae" "Iskutella" 298.9 279.3 43 45
"28251" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Isophyllia" 20.44 0 90 94
"28302" "Cnidaria" "Anthozoa" "Scleractinia" "Acroporidae" "Isopora" 20.44 0 90 94
"28454" "Cnidaria" "Anthozoa" "Stauriida" "Petalaxidae" "Ivanovia" 323.2 265.1 39 48
"28468" "Cnidaria" "Anthozoa" "Scleractinia" "Flabellidae" "Javania" 37.2 0.0117 87 94
"28476" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Kenophyllum" 455.8 443.4 18 21
"28504" "Cnidaria" "Anthozoa" "Alcyonacea" "Isididae" "Keratoisis" 23.03 0.0117 90 94
"28513" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Keriophyllia" 168.3 109 65 75
"28522" "Cnidaria" "Anthozoa" "Stauriida" "Zaphrentidae" "Keriophyllum" 388.1 382.7 32 33
"28551" "Cnidaria" "Anthozoa" "Stauriida" "Lophophyllidiidae" "Khmerophyllum" 279.3 259.9 46 49
"28557" "Cnidaria" "Anthozoa" "Scleractinia" "Coryphylliidae" "Khytrastrea" 237 208.5 56 58
"28563" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Kionelasma" 427.4 382.7 26 33
"28568" "Cnidaria" "Anthozoa" "Stauriida" "Geyerophyllidae" "Kionophyllum" 323.2 290.1 39 44
"28574" "Cnidaria" "Anthozoa" "Favositida" "Alveolitidae" "Kitakamiia" 425.6 382.7 27 33
"28585" "Cnidaria" "Anthozoa" "Stauriida" "Kiziliidae" "Kizilia" 345 323.2 37 38
"28591" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Kleopatrina" 298.9 268 43 48
"28654" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Kobya" 171.6 33.9 63 87
"28676" "Cnidaria" "Anthozoa" "Scleractinia" "Kobyastraeidae" "Kobyastraea" 175.6 85.8 62 79
"28712" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Kobyphyllia" 157.3 72.1 68 80
"28717" "Cnidaria" "Anthozoa" "Stauriida" "Kodonophyllidae" "Kodonophyllum" 443.4 419.2 21 28
"28744" "Cnidaria" "Anthozoa" "Scleractinia" "Siderastreidae" "Koilomorpha" 161.2 70.6 67 81
"28749" "Cnidaria" "Anthozoa" "Favositida" "Parastriatoporidae" "Kolymopora" 453 443.7 19 21
"28757" "Cnidaria" "Anthozoa" "Scleractinia" "Cyclophylliidae" "Kompsasteria" 228 201.3 57 58
"28761" "Cnidaria" "Anthozoa" "Stauriida" "Koninckocariniidae" "Koninckocarinia" 307 290.1 41 44
"28767" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Koninckophyllum" 358.9 272.3 36 46
"28815" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Ksiazkiewiczia" 129.4 112.03 73 75
"28819" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Kuangxiastraea" 388.1 372.2 32 34
"28824" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Kueichouphyllum" 358.9 298.9 36 42
"28834" "Cnidaria" "Anthozoa" "Scleractinia" "Reimaniphylliidae" "Kuhnastraea" 228 201.3 57 58
"28855" "Cnidaria" "Anthozoa" "Stauriida" "Kyphophyllidae" "Kyphophyllum" 443.4 410.8 21 29
"28867" "Cnidaria" "Anthozoa" "Auloporida" "Tetraporellidae" "Labyrinthites" 470 443.4 16 21
"28872" "Cnidaria" "Anthozoa" "Stauriida" "Laccophyllidae" "Laccophyllum" 387.7 364.7 33 35
"28875" "Cnidaria" "Anthozoa" "Favositida" "Theciidae" "Laceripora" 427.4 423 26 27
"28881" "Cnidaria" "Anthozoa" "Stauriida" "Lambelasmatidae" "Lambeophyllum" 468.1 443.4 16 21
"28908" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Lamellofungia" 129.4 93.5 73 77
"28912" "Cnidaria" "Anthozoa" "Favositida" "Lamottiidae" "Lamottia" 468.1 449.5 16 19
"28914" "Cnidaria" "Anthozoa" "Stauriida" "Halliidae" "Lamprophyllum" 443.4 419.2 21 28
"28920" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Langenheimia" 295.5 279.3 44 45
"28926" "Cnidaria" "Anthozoa" "Stauriida" "Yatsengiidae" "Lasmophyllum" 295.5 259.9 44 49
"28929" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Latiastrea" 166.1 72.1 66 80
"29012" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Latiphyllia" 174.1 70.6 63 81
"29070" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Latomeandra" 175.6 5.333 62 92
"29155" "Cnidaria" "Anthozoa" "Scleractinia" "Heterocoeniidae" "Latusastrea" 163.5 86.3 67 78
"29212" "Cnidaria" "Anthozoa" "Cystiphyllida" "Digonophyllidae" "Lekanophyllum" 402.5 382.7 31 33
"29230" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Leolasma" 460.9 433.4 17 23
"29246" "Cnidaria" "Anthozoa" "Stauriida" "Verbeekiellidae" "Leonardophyllum" 339.4 259.9 37 49
"29256" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Leptastrea" 37.2 0 87 94
"29383" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Leptocyathus" 72.1 38 81 86
"29386" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Leptomussa" 56 3.6 84 93
"29416" "Cnidaria" "Anthozoa" "Scleractinia" "Haplaraeidae" "Leptophyllaraea" 99.6 66 76 81
"29419" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Leptoria" 72.1 0 81 94
"29556" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Leptoseris" 47.8 0 85 94
"29715" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Liangshanophyllum" 298.9 252.17 43 52
"29736" "Cnidaria" "Anthozoa" "Lichenariida" "Lichenariidae" "Lichenaria" 485.4 443.4 14 21
"29787" "Cnidaria" "Anthozoa" "Stauriida" "Lindstroemiidae" "Lindstroemia" 440.8 402.5 22 31
"29789" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Liptodendron" 83.6 33.9 80 87
"29793" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Litharaeopsis" 175.6 93.5 62 77
"29798" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Lithophyllia" 41.3 2.588 85 93
"29839" "Cnidaria" "Anthozoa" "Scleractinia" "Fungiidae" "Lithophyllon" 38 0 86 94
"29850" "Cnidaria" "Anthozoa" "Stauriida" "Lithostrotionidae" "Lithostrotion" 358.9 201.3 36 58
"30087" "Cnidaria" "Anthozoa" "Stauriida" "Petalaxidae" "Lithostrotionella" 419.2 298.9 29 42
"30120" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Lobocorallium" 460.9 433.4 17 23
"30155" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Lobophyllia" 28.1 0 89 94
"30272" "Cnidaria" "Anthozoa" "Cystiphyllida" "Tryplasmatidae" "Loboplasma" 419.2 402.5 29 31
"30278" "Cnidaria" "Anthozoa" "Scleractinia" "Dendrophylliidae" "Lobopsammia" 56 33.9 84 87
"30282" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Loboseris" 125.45 66 74 81
"30286" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Lochmaeosmilia" 175.6 83.6 62 79
"30316" "Cnidaria" "Anthozoa" "Stauriida" "Axophyllidae" "Lonsdaleia" 358.9 252.17 36 52
"30366" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Lonsdaleiastraea" 298.9 252.17 43 52
"30382" "Cnidaria" "Anthozoa" "Stauriida" "Lophophyllidae" "Lophamplexus" 313.8 295.5 40 43
"30395" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Lophelia" 66 0.0117 82 94
"30422" "Cnidaria" "Anthozoa" "Stauriida" "Lophophyllidiidae" "Lophocarinophyllum" 303.7 252.17 42 52
"30470" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Lophomeandra" 125.45 83.6 74 79
"30476" "Cnidaria" "Anthozoa" "Stauriida" "Lophophyllidiidae" "Lophophyllidium" 358.9 252.17 36 52
"30839" "Cnidaria" "Anthozoa" "Stauriida" "Lophophyllidae" "Lophophyllum" 358.9 298.9 36 42
"30850" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Lophosmilia" 166.1 7.246 66 92
"30858" "Cnidaria" "Anthozoa" "Stauriida" "Lophotichiidae" "Lophotichium" 318.1 272.3 39 46
"30893" "Cnidaria" "Anthozoa" "Stauriida" "Stauriidae" "Loyolophyllum" 410.8 382.7 30 33
"30906" "Cnidaria" "Anthozoa" "Lichenariida" "Lyoporidae" "Lyopora" 460.9 443.7 17 21
"30947" "Cnidaria" "Anthozoa" "Stauriida" "Ptenophyllidae" "Lyrielasma" 419.2 358.9 29 35
"31013" "Cnidaria" "Anthozoa" "Stauriida" "Antiphyllidae" "Lytvolasma" 307 252.17 41 52
"31026" "Cnidaria" "Anthozoa" "Stauriida" "Petalaxidae" "Lytvophyllum" 336 279.3 37 45
"31036" "Cnidaria" "Anthozoa" "Stauriida" "Phillipsastreidae" "Macgeea" 419.2 358.9 29 35
"31125" "Cnidaria" "Anthozoa" "Scleractinia" "Ellipsosmiliidae" "Macgeopsis" 180.1 150.8 62 69
"31137" "Cnidaria" "Anthozoa" "Cystiphyllida" "Cystiphyllidae" "Mackenziephyllum" 440.8 387.7 22 32
"31139" "Cnidaria" "Anthozoa" "Scleractinia" "Astrocoeniidae" "Madracis" 83.6 0 80 94
"31342" "Cnidaria" "Anthozoa" "Scleractinia" "Oculinidae" "Madrepora" 70.6 0.0117 81 94
"31399" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Maeandrella" 122.46 109 74 75
"31402" "Cnidaria" "Anthozoa" "Scleractinia" "Stylophyllidae" "Maeandrostylis" 228 201.3 57 58
"31427" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Manicina" 66 0 82 94
"31642" "Cnidaria" "Anthozoa" "Favositida" "Favositidae" "Manipora" 460.9 443.7 17 21
"31667" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Margarastraea" 235 205.6 56 58
"31676" "Cnidaria" "Anthozoa" "Scleractinia" "Margarophylliidae" "Margarophyllia" 247.2 201.3 53 58
"31747" "Cnidaria" "Anthozoa" "Scleractinia" "Margarophylliidae" "Margarosmilia" 247.2 201.3 53 58
"31875" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Martinophyllum" 419.2 393.3 29 31
"31880" "Cnidaria" "Anthozoa" "Auloporida" "Auloporidae" "Mastopora" 460.9 382.7 17 33
"31914" "Cnidaria" "Anthozoa" "Cystiphyllida" "Holmophyllidae" "Mazaphyllum" 427.4 423 26 27
"31917" "Cnidaria" "Anthozoa" "Scleractinia" "Haplaraeidae" "Meandraraea" 167.7 70.6 65 81
"31981" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Meandrastrea" 152.1 70.6 69 81
"32005" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Meandrina" 61.6 0 83 94
"32089" "Cnidaria" "Anthozoa" "Scleractinia" "Haplaraeidae" "Meandrophyllia" 201.3 66 59 81
"32187" "Cnidaria" "Anthozoa" "Scleractinia" "Volzeiidae" "Meandrovolzeia" 228 201.3 57 58
"32197" "Cnidaria" "Anthozoa" "Scleractinia" "Dendrogyriidae" "Melikerona" 168.3 161.2 65 67
"32202" "Cnidaria" "Anthozoa" "Stauriida" "Hapsiphyllidae" "Meniscophyllum" 358.9 303.7 36 41
"32205" "Cnidaria" "Anthozoa" "Stauriida" "Aphrophyllidae" "Merlewoodia" 358.9 330.9 36 37
"32212" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Merulina" 33.9 0.0117 88 94
"32234" "Cnidaria" "Anthozoa" "Favositida" "Favositidae" "Mesofavosites" 458.4 358.9 18 35
"32412" "Cnidaria" "Anthozoa" "Scleractinia" "Curtoseriidae" "Mesomorpha" 242 38 54 86
"32479" "Cnidaria" "Anthozoa" "Cystiphyllida" "Digonophyllidae" "Mesophyllum" 407.6 382.4 31 34
"32507" "Cnidaria" "Anthozoa" "Favositida" "Multisoleniidae" "Mesosolenia" 443.4 419.2 21 28
"32547" "Cnidaria" "Anthozoa" "Auloporida" "Sinoporidae" "Metasinopora" 290.1 268.8 45 47
"32549" "Cnidaria" "Anthozoa" "Stauriida" "Laccophyllidae" "Metrionaxon" 393.3 382.4 32 34
"32555" "Cnidaria" "Anthozoa" "Stauriida" "Metriophyllidae" "Metriophyllum" 410.8 259.9 30 49
"32596" "Cnidaria" "Anthozoa" "Stauriida" "Metriophyllidae" "Metrioplexus" 382.7 360.7 34 35
"32600" "Cnidaria" "Anthozoa" "Favositida" "Micheliniidae" "Michelinia" 409.1 252.17 30 52
"32747" "Cnidaria" "Anthozoa" "Scleractinia" "Micrabaciidae" "Micrabacia" 112.03 61.6 75 82
"32900" "Cnidaria" "Anthozoa" "Favositida" "Palaeacidae" "Microcyathus" 364.7 259.9 35 49
"32903" "Cnidaria" "Anthozoa" "Stauriida" "Hadrophyllidae" "Microcyclus" 409.1 382.7 30 33
"32912" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Microphyllia" 190.8 70.6 61 81
"33096" "Cnidaria" "Anthozoa" "Cystiphyllida" "Cystiphyllidae" "Microplasma" 443.4 382.7 21 33
"33143" "Cnidaria" "Anthozoa" "Scleractinia" "Caryophylliidae" "Microsmilia" 161.2 89.3 67 78
"33154" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Microsolena" 235 72.1 56 80
"33603" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Microsolenastraea" 139.8 122.46 70 74
"33605" "Cnidaria" "Anthozoa" "Stauriida" "Cyathophyllidae" "Mictophyllum" 419.2 358.9 29 35
"33621" "Cnidaria" "Anthozoa" "Stauriida" "Expressophyllidae" "Miculiella" 438.5 427.4 23 25
"33730" "Cnidaria" "Anthozoa" "Scleractinia" "Pamiroseriidae" "Minasteria" 228 208.5 57 58
"33736" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Minussiella" 393.3 382.7 32 33
"33746" "Cnidaria" "Anthozoa" "Scleractinia" "Misistellidae" "Misistella" 163.5 132.9 67 72
"33757" "Cnidaria" "Anthozoa" "Scleractinia" "Amphiastreidae" "Mitrodendron" 163.5 100.5 67 75
"33793" "Cnidaria" "Anthozoa" "Scleractinia" "Latomeandridae" "Mixastraea" 161.2 93.9 67 76
"33812" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Miyagiella" 272.3 254.17 47 51
"33839" "Cnidaria" "Anthozoa" "Stauriida" "Hapsiphyllidae" "Monophyllum" 315.2 268.8 40 47
"33846" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Monothecalis" 279.3 268.8 46 47
"33852" "Cnidaria" "Anthozoa" "Scleractinia" "Montastraeidae" "Montastraea" 129.4 0 73 94
"35027" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Monticulastraea" 100.5 15.97 76 90
"35042" "Cnidaria" "Anthozoa" "Scleractinia" "Acroporidae" "Montipora" 72.1 0 81 94
"35275" "Cnidaria" "Anthozoa" "Scleractinia" "Montlivaltiidae" "Montlivaltia" 247.2 56 53 83
"35833" "Cnidaria" "Anthozoa" "Stauriida" "Cyathophyllidae" "Moravophyllum" 393.3 382.7 32 33
"35839" "Cnidaria" "Anthozoa" "Scleractinia" "Agariciidae" "Morphastrea" 163.5 66 67 81
"35855" "Cnidaria" "Anthozoa" "Scleractinia" "Pamiroseriidae" "Morycastraea" 247.2 201.3 53 58
"35858" "Cnidaria" "Anthozoa" "Stauriida" "Mucophyllidae" "Mucophyllum" 443.4 382.7 21 33
"35887" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Multicolumnastraea" 100.5 61.6 76 82
"35908" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Multimurinus" 298.9 259.9 43 49
"35917" "Cnidaria" "Anthozoa" "Favositida" "Multisoleniidae" "Multisolenia" 443.4 419.2 21 28
"35989" "Cnidaria" "Anthozoa" "Auloporida" "Multithecoporidae" "Multithecopora" 438.5 252.17 23 52
"36043" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Mussa" 23.03 0 90 94
"36076" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Mussismilia" 28.1 0 89 94
"36119" "Cnidaria" "Anthozoa" "Scleractinia" "Merulinidae" "Mycedium" 11.608 0 92 94
"36128" "Cnidaria" "Anthozoa" "Scleractinia" "Microsolenidae" "Mycetaraea" 155.7 122.46 68 74
"36133" "Cnidaria" "Anthozoa" "Scleractinia" "Mussidae" "Mycetophyllia" 72.1 0.0117 81 94
"36233" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Myriophyllia" 163.5 100.5 67 75
"36287" "Cnidaria" "Anthozoa" "Scleractinia" "Conophyllidae" "Myriophyllum" 237 183 56 61
"36314" "Cnidaria" "Anthozoa" "Stauriida" "Laccophyllidae" "Nalivkinella" 393.3 358.9 32 35
"36328" "Cnidaria" "Anthozoa" "Stauriida" "Entelophyllidae" "Nanshanophyllum" 438.5 423 23 27
"36338" "Cnidaria" "Anthozoa" "Stauriida" "Arachnophyllidae" "Naos" 433.4 425.6 24 26
"36353" "Cnidaria" "Anthozoa" "Favositida" "Alveolitidae" "Natalophyllum" 419.2 358.9 29 35
"36368" "Cnidaria" "Anthozoa" "Stauriida" "Laccophyllidae" "Neaxon" 419.2 358.9 29 35
"36383" "Cnidaria" "Anthozoa" "Scleractinia" "Faviidae" "Nefocoenia" 122.46 66 74 81
"36387" "Cnidaria" "Anthozoa" "Scleractinia" "Meandrinidae" "Nefophyllia" 89.8 72.1 78 80
"36389" "Cnidaria" "Anthozoa" "Scleractinia" "Negoporitidae" "Negoporites" 100.5 72.1 76 80
"36412" "Cnidaria" "Anthozoa" "Stauriida" "Streptelasmatidae" "Neobrachyelasma" 438.5 423 23 27
"36416" "Cnidaria" "Anthozoa" "Scleractinia" "Pachyphyllidae" "Neocaeniopsis" 125.45 70.6 74 81
"36426" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Neoclisiophyllum" 346.7 323.2 37 38
"36433" "Cnidaria" "Anthozoa" "Scleractinia" "Placocoeniidae" "Neocoenia" 113 66 75 81
