"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"17233" "Echinodermata" "Echinoidea" "Spatangoida" "Spatangidae" "Spatangus" 85.8 2.588 79 93
"17256" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Spenceraster" 99.6 93.5 76 77
"17260" "Echinodermata" "Asteroidea" "Valvatida" "Sphaerasteridae" "Sphaeraster" 166.1 145 66 69
"17296" "Echinodermata" "Crinoidea" "Cyathocrinida" "Petalocrinidae" "Spirocrinus" 440.8 433.4 22 23
"17308" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Spyridiocrinus" 416 391.9 29 32
"17311" "Echinodermata" "Asteroidea" "Valvatida" "Stauranderasteridae" "Stauranderaster" 99.6 15.97 76 90
"17324" "Echinodermata" "Asteroidea" "Valvatida" "Stauranderasteridae" "Stauraster" 189.6 155.7 61 68
"17329" "Echinodermata" "Holothuroidea" "Dendrochirotida" "Cucumariidae" "Staurocaudina" 393.3 164.7 32 66
"17356" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Stegaster" 83.6 61.6 80 82
"17362" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiuridae" "Stegophiura" 83.5 61.6 80 82
"17403" "Echinodermata" "Crinoidea" "Dendrocrinida" "Pirasocrinidae" "Stenopecrinus" 318.1 303.4 39 42
"17405" "Echinodermata" "Coronoidea" "Coronata" "Stephanocrinidae" "Stephanocrinus" 453 419.2 19 28
"17440" "Echinodermata" "Echinoidea" "Spatangoida" "Echinocoridae" "Sternotaxis" 100.5 66 76 81
"17464" "Echinodermata" "Crinoidea" "Monobathrida" "Stipatocrinidae" "Stipatocrinus" 440.8 433.4 22 23
"17466" "Echinodermata" "Echinoidea" "Stomopneustoida" "Stomechinidae" "Stomechinus" 170.3 23.03 64 89
"17479" "Echinodermata" "Crinoidea" "Monobathrida" "Dichocrinidae" "Stomiocrinus" 290.1 272.3 45 46
"17487" "Echinodermata" "Ophiuroidea" "Oegophiurida" "Protasteridae" "Strataster" 393.3 382.7 32 33
"17506" "Echinodermata" "Crinoidea" "Monobathrida" "Dichocrinidae" "Strimplecrinus" 364.7 353.8 35 36
"17522" "Echinodermata" "Echinoidea" "Camarodonta" "Strongylocentrotidae" "Strongylocentrotus" 20.44 0 90 94
"17550" "Echinodermata" "Crinoidea" "Dendrocrinida" "Spaniocrinidae" "Stuartwellercrinus" 290.1 272.3 45 46
"17556" "Echinodermata" "Echinoidea" "Cassiduloida" "Neolampadidae" "Studeria" 28.4 11.608 88 92
"17561" "Echinodermata" "Holothuroidea" "Apodida" "Theeliidae" "Stueria" 228 28.1 57 88
"17587" "Echinodermata" "Crinoidea" "Homocrinida" "Homocrinidae" "Sygcaulocrinus" 460.9 443.7 17 21
"17595" "Echinodermata" "Holothuroidea" "Apodida" "Synaptitidae" "Synaptites" 163.5 28.1 67 88
"17686" "Echinodermata" "Crinoidea" "Calceocrinida" "Calceocrinidae" "Synchirocrinus" 443.4 402.5 21 31
"17700" "Echinodermata" "Ophiuroidea" "Oegophiurida" "Protasteridae" "Taeniaster" 466 402.5 17 31
"17717" "Echinodermata" "Echinoidea" "Spatangoida" "Brissidae" "Taimanawa" 37.2 11.608 87 92
"17727" "Echinodermata" "Rhombifera" "Dichoporita" "Glyptocystidae" "Tanaocystis" 460.9 449.5 17 19
"17745" "Echinodermata" "Crinoidea" "Taxocrinida" "Taxocrinidae" "Taxocrinus" 433.4 326.4 24 38
"17780" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Teichaster" 70.6 61.6 81 82
"17783" "Echinodermata" "Echinoidea" "Cidaroida" "Cidaridae" "Temnocidaris" 105.3 61.6 75 82
"17851" "Echinodermata" "Asteroidea" "Paxillosida" "Astropectinidae" "Tethyaster" 174.1 47.8 63 84
"17963" "Echinodermata" "Crinoidea" "Poteriocrinina" "Texacrinidae" "Texacrinus" 295.5 254.17 44 51
"17973" "Echinodermata" "Crinoidea" "Cyathocrinida" "Thalamocrinidae" "Thalamocrinus" 443.4 391.9 21 32
"17991" "Echinodermata" "Holothuroidea" "Apodida" "Myriotrochidae" "Thalattocanthus" 358.9 242 36 54
"17998" "Echinodermata" "Holothuroidea" "Apodida" "Chiridotidae" "Theelia" 314.6 41.3 40 85
"18178" "Echinodermata" "Holothuroidea" "Dendrochirotida" "Calclamnidae" "Thuroholia" 460.9 182 17 62
"18202" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Thylacocrinus" 419.2 358.9 29 35
"18210" "Echinodermata" "Echinoidea" "Calycina" "Phymosomatidae" "Thylechinus" 100.5 56 76 83
"18230" "Echinodermata" "Crinoidea" "Dendrocrinida" "Sundacrinidae" "Timorocidaris" 295.5 254.17 44 51
"18242" "Echinodermata" "Echinoidea" "Clypeasteroida" "Fibulariidae" "Togocyamus" 66 55.8 82 84
"18250" "Echinodermata" "Crinoidea" "Cyrtocrinida" "Sclerocrinidae" "Torynocrinus" 132.9 99.6 72 76
"18262" "Echinodermata" "Echinoidea" "Spatangoida" "Toxasteridae" "Toxaster" 145 99.6 70 76
"18488" "Echinodermata" "Echinoidea" "Cidaroida" "Triadotiaridae" "Triadotiaris" 247.2 228 53 57
"18504" "Echinodermata" "Echinoidea" "Cidaroida" "Cidaridae" "Triassicidaris" 237 201.3 56 58
"18508" "Echinodermata" "Crinoidea" "Ampelocrinida" "Tribrachyocrinidae" "Tribrachyocrinus" 298.9 252.17 43 52
"18536" "Echinodermata" "Asteroidea" "Trichasteropsida" "Trichasteropsiidae" "Trichasteropsis" 247.2 235 53 56
"18553" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Trichinocrinus" 471.8 443.7 15 21
"18555" "Echinodermata" "Echinoidea" "Camarodonta" "Toxopneustidae" "Tripneustes" 23.03 0 90 94
"18614" "Echinodermata" "Crinoidea" "Isocrinida" "Tulipacrinidae" "Tulipacrinus" 235 201.3 56 58
"18622" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Tylasteria" 167.7 150.8 65 69
"18633" "Echinodermata" "Echinoidea" "Cidaroida" "Psychocidaridae" "Tylocidaris" 130 33.9 73 87
"18684" "Echinodermata" "Crinoidea" "Isocrinida" "Isocrinidae" "Tyrolecrinus" 247.2 228 53 57
"18721" "Echinodermata" "Asteroidea" "Platyasterida" "Urasterellidae" "Ulrichaster" 460.9 387.7 17 32
"18755" "Echinodermata" "Echinoidea" "Spatangoida" "Brissidae" "Unifascia" 41.3 38 85 86
"18796" "Echinodermata" "Asteroidea" "Platyasterida" "Urasterellidae" "Urasterella" 460.9 402.5 17 31
"18814" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Ursucrinus" 445.2 443.4 20 21
"18816" "Echinodermata" "Crinoidea" "Dendrocrinida" "Pirasocrinidae" "Utharocrinus" 318.1 279.3 39 45
"18821" "Echinodermata" "Asteroidea" "Valvatida" "Sphaerasteridae" "Valettaster" 167.7 61.6 65 82
"18856" "Echinodermata" "Echinoidea" "Clypeasteroida" "Echinarachniidae" "Vaquerosella" 28.1 11.608 89 92
"18897" "Echinodermata" "Stylophora" "Mitrata" "Anomalocystitidae" "Victoriacystis" 433.4 410.8 24 29
"18900" "Echinodermata" "Crinoidea" "Eustenocrinida" "Eustenocrinidae" "Virucrinus" 460.9 449.5 17 19
"18954" "Echinodermata" "Echinoidea" "Clypeasteroida" "Neolaganidae" "Weisbordella" 38 33.9 86 87
"18964" "Echinodermata" "Paracrinoidea" "Platycystitida" "Malocystitidae" "Wellerocystis" 460.9 449.5 17 19
"18966" "Echinodermata" "Crinoidea" "Diplobathrida" "Anthemocrinidae" "Wilsonicrinus" 460.9 427.4 17 25
"18968" "Echinodermata" "Echinoidea" "Calycina" "Phymosomatidae" "Winkleria" 70.6 61.6 81 82
"18974" "Echinodermata" "Crinoidea" "Monobathrida" "Xenocrinidae" "Xenocrinus" 455.8 433.4 18 23
"19036" "Echinodermata" "Crinoidea" "Encrinida" "Encrinidae" "Zardinicrinus" 242 228 54 57
