"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"56329" "Mollusca" "Gastropoda" "Neogastropoda" "Magilidae" "Magilus" 20.44 0.0117 90 94
"56355" "Mollusca" "Gastropoda" "Neritoina" "Neritopsidae" "Magnicapitatus" 279.3 254.17 46 51
"56360" "Mollusca" "Gastropoda" "Architaenioglossa" "Maizaniidae" "Maizania" 28.1 11.62 89 92
"56364" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Makiyamaia" 47.8 1.806 85 94
"56375" "Mollusca" "Gastropoda" "Euomphalina" "Ophiletidae" "Malayaspira" 478.6 457.5 14 18
"56629" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Mancorus" 38 2.588 86 93
"56652" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Manitobiella" 393.3 382.7 32 33
"56703" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Maoricolpus" 28.4 11.608 88 92
"56751" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Maorivetia" 21.7 15.9 90 91
"56864" "Mollusca" "Gastropoda" "Neogastropoda" "Marginellidae" "Marginella" 61.7 0 82 94
"57231" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Mariacolpus" 23.03 2.588 90 93
"57308" "Mollusca" "Gastropoda" "Neritoina" "Delphinulopsidae" "Marmolatella" 358.9 168.3 36 64
"57355" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Marshallaria" 66 15.9 82 91
"57376" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Marshallena" 43 15.9 85 91
"57452" "Mollusca" "Gastropoda" "Murchisoniina" "Porcelliidae" "Martinidiscus" 345 326.4 37 38
"57454" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Massyla" 23.03 0.0117 90 94
"57523" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Mastigospira" 393.3 382.7 32 33
"57534" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Mataxa" 83.5 66 80 81
"57548" "Mollusca" "Gastropoda" "Allogastropoda" "Mathildidae" "Mathilda" 175.6 0.781 62 94
"57702" "Mollusca" "Gastropoda" "Neogastropoda" "Horaiclavidae" "Mauidrillia" 59.2 11.608 83 92
"57760" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Mazatlania" 5.333 0.781 93 94
"57766" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Mazzalina" 61.7 33.9 82 87
"57798" "Mollusca" "Gastropoda" "Murchisoniina" "Hormotomidae" "Medfracaulus" 427.4 419.2 26 28
"57801" "Mollusca" "Gastropoda" "Murchisoniina" "Palaeozygopleuridae" "Medfrazyga" 427.4 259.9 26 49
"57805" "Mollusca" "Gastropoda" "Neogastropoda" "Pholidotomidae" "Medionapus" 83.5 66 80 81
"57828" "Mollusca" "Gastropoda" "Sorbeoconcha" "Planaxidae" "Medoriopsis" 66 12.7 82 91
"58000" "Mollusca" "Gastropoda" "Bellerophontida" "Bucaniidae" "Megalomphala" 468.1 410.8 16 29
"58057" "Mollusca" "Gastropoda" "Cephalaspidea" "Philinidae" "Megistostoma" 47.8 15.97 85 90
"58104" "Mollusca" "Gastropoda" "Sorbeoconcha" "Pachychilidae" "Melanatria" 83.5 5.333 80 92
"58235" "Mollusca" "Gastropoda" "Sorbeoconcha" "Thiaridae" "Melanoides" 139.8 0 70 94
"58301" "Mollusca" "Gastropoda" "Sorbeoconcha" "Melanopsidae" "Melanopsis" 72.1 0.0117 81 94
"58464" "Mollusca" "Gastropoda" "Neogastropoda" "Strepturidae" "Melapium" 5.333 0.0117 93 94
"58474" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Mellarium" 247.2 237 53 55
"58479" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Melo" 11.608 0 92 94
"58483" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Melongena" 372.2 0 35 94
"58779" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Mesalia" 132.9 0.0117 72 94
"59052" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Mesocoelia" 427.4 382.7 26 33
"59072" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cassiopidae" "Mesoglauconia" 132.9 109 72 75
"59076" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Mesohalina" 38 7.246 86 92
"59102" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Mesorhytis" 85.8 47.8 79 84
"59106" "Mollusca" "Gastropoda" "Euomphalina" "Lesueurillidae" "Mestoronema" 466 449.5 17 19
"59138" "Mollusca" "Gastropoda" "Sorbeoconcha" "Metacerithiidae" "Metacerithium" 145 56 70 83
"59172" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Metaphos" 11.62 3.6 92 93
"59232" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Metula" 61.6 0.0117 83 94
"59342" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Metulella" 15.97 3.6 91 93
"59384" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Metuonella" 23.03 5.333 90 92
"59411" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Micantapex" 11.608 2.588 92 93
"59418" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Michela" 56 38 84 86
"59453" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Michelia" 438.5 383.7 23 33
"59517" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Micrentoma" 346.7 318.1 37 39
"59522" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Microcolus" 23.03 0.781 90 94
"59524" "Mollusca" "Gastropoda" "Euomphalina" "Microdomatidae" "Microdoma" 393.3 265.1 32 48
"59565" "Mollusca" "Gastropoda" "Neogastropoda" "Borsoniidae" "Microdrillia" 56 0.781 84 94
"59771" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Microsurcula" 56 28.1 84 88
"59802" "Mollusca" "Gastropoda" "Neogastropoda" "Volutomitridae" "Microvoluta" 12.7 5.333 91 92
"59814" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Mioawateria" 23.03 0.34 90 94
"59845" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Miomelon" 37.2 15.97 87 90
"59869" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudomelaniidae" "Miraclathurella" 11.62 2.588 92 93
"59924" "Mollusca" "Gastropoda" "Murchisoniina" "Scoliostomatidae" "Mitchellia" 409.1 382.7 30 33
"59928" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Mitra" 66 0 82 94
"60233" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Mitraria" 15.97 2.588 91 93
"60239" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Mitrella" 66 0 82 94
"60566" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Mitreola" 66 41.3 82 85
"60571" "Mollusca" "Gastropoda" "Neogastropoda" "Mitromorphidae" "Mitromorpha" 48.6 0 84 94
"60600" "Mollusca" "Gastropoda" "Tectibranchia" "Scaphandridae" "Mnestia" 61.6 23.03 83 89
"60650" "Mollusca" "Gastropoda" "Bellerophontida" "Sinuitidae" "Modestospira" 478.6 452 14 19
"60655" "Mollusca" "Gastropoda" "Sorbeoconcha" "Modulidae" "Modulus" 33.9 0.0117 88 94
"60775" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Molopophorus" 61.6 11.608 83 92
"60884" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Moniliopsis" 55.8 0.0117 84 94
"60893" "Mollusca" "Gastropoda" "Sorbeoconcha" "Pachychilidae" "Moniquia" 56 38 84 86
"61184" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Monoptygma" 47.8 38 85 86
"61192" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Monostiolum" 3.6 0.126 93 94
"61194" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Montospira" 346.7 290.1 37 44
"61200" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Morania" 433.4 419.2 24 28
"61207" "Mollusca" "Gastropoda" "Neogastropoda" "Pholidotomidae" "Morea" 86.3 66 79 81
"61277" "Mollusca" "Gastropoda" "Euomphalina" "Oriostomatidae" "Morphotropis" 438.5 419.2 23 28
"61288" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Morula" 13.65 0 91 94
"61310" "Mollusca" "Gastropoda" "Neogastropoda" "Harpidae" "Morum" 41.3 0.0117 85 94
"61381" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Motyris" 56 33.9 84 87
"61387" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Mourlonia" 466 0.0117 17 94
"61527" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Mourlonopsis" 279.3 259.9 46 49
"61636" "Mollusca" "Gastropoda" "Murchisoniina" "Murchisoniidae" "Murchisonia" 478.6 129.4 14 73
"61863" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Murex" 125.45 0 74 94
"62100" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Murexiella" 41.3 0.0117 85 94
"62219" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Murexsul" 41.3 0.34 85 94
"62238" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Muricanthus" 38 0.0117 86 94
"62251" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Muricopsis" 61.6 0.0117 83 94
"62283" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Murotriton" 41.3 38 85 86
"62304" "Mollusca" "Gastropoda" "Patellogastropoda" "Nacellidae" "Nacella" 28.4 0 88 94
"62320" "Mollusca" "Gastropoda" "Neritoina" "Neritopsidae" "Nanggulania" 48.6 37.2 84 87
"62324" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Nannamoria" 28.4 2.588 88 93
"62389" "Mollusca" "Gastropoda" "Murchisoniina" "Soleniscidae" "Nanochilina" 409.1 259.9 30 49
"62391" "Mollusca" "Gastropoda" "Neogastropoda" "Turbinellidae" "Napulus" 83.6 66 80 81
"62514" "Mollusca" "Gastropoda" "Architaenioglossa" "Ampullinidae" "Naricopsina" 201.3 145 59 69
"62540" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Narona" 66 0 82 94
"62596" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Nassa" 56 0.0117 84 94
"62728" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Nassaria" 56 0.0117 84 94
"62754" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Nassarina" 20.44 0.781 90 94
"62765" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Nassarius" 66 0 82 94
"63836" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Nassicola" 37.2 15.9 87 91
"65050" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Naticonema" 443.4 382.7 21 33
"65605" "Mollusca" "Gastropoda" "Euomphalina" "Craspedostomatidae" "Natiria" 376.1 228 34 57
"65683" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Neilsonia" 358.9 268.8 36 47
"65702" "Mollusca" "Gastropoda" "Neogastropoda" "Perissityidae" "Nekewis" 70.6 37.2 81 87
"65734" "Mollusca" "Gastropoda" "Allogastropoda" "Tofanellidae" "Neodonaldina" 235 174.1 56 62
"65760" "Mollusca" "Gastropoda" "Neogastropoda" "Mangeliidae" "Neoguraleus" 19 0.781 90 94
"65765" "Mollusca" "Gastropoda" "Neogastropoda" "Volutomitridae" "Neoimbricaria" 28.4 15.97 88 90
"65792" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Neosconsia" 15.97 3.6 91 93
"65799" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Nepotilla" 21.7 5.333 90 92
"66265" "Mollusca" "Gastropoda" "Sorbeoconcha" "Procerithiidae" "Nerineopsis" 132.9 61.6 72 82
"66620" "Mollusca" "Gastropoda" "Cycloneritimorpha" "Neritiliidae" "Neritilia" 23.03 5.333 90 92
"66789" "Mollusca" "Gastropoda" "Neritoina" "Neritopsidae" "Neritopsis" 247.2 0 53 94
"67526" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Nicema" 15.97 3.6 91 93
"67543" "Mollusca" "Gastropoda" "Neogastropoda" "Cochlespiridae" "Nihonia" 41.3 2.588 85 93
"67548" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Nipponomaria" 268.8 259.9 48 49
"67698" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Nitidella" 7.246 0.0117 92 94
"67708" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Nitidiclavus" 23.03 1.806 90 94
"67798" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cassiopidae" "NO_GENUS_SPECIFIED" 358.9 13.6 36 91
"67800" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "NO_GENUS_SPECIFIED" 358.9 13.6 36 91
"67821" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Nodeuomphalus" 387.7 301.2 33 42
"67861" "Mollusca" "Gastropoda" "Pleurotomariida" "Portlockiellidae" "Nodonema" 393.3 382.7 32 33
"67870" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Nodospira" 342.8 307 37 40
"67876" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Nonactaeonina" 83.5 59.2 80 83
"67910" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Nonorios" 460.9 443.7 17 21
"67968" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Northia" 23.03 0.781 90 94
"68013" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Notopeplum" 41.3 11.608 85 92
"68019" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Notoplejona" 41.3 38 85 86
"68045" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Notovoluta" 41.3 5.333 85 92
"68071" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Nucella" 23.03 0.0117 90 94
"68145" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Nudivagus" 83.5 61.6 80 82
"68179" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Nylanderina" 412.3 358.9 29 35
"68201" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Oamaruia" 33.9 11.608 88 92
"68204" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Obornella" 171.6 155.7 63 68
"68223" "Mollusca" "Gastropoda" "Sorbeoconcha" "Diastomatidae" "Obtortio" 23.03 0 90 94
"68242" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Ocenebra" 38 0 86 94
"68331" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Ocinebrina" 33.9 0.0117 88 94
"68364" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Odontofusus" 83.6 66 80 81
"68366" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Odontomaria" 393.3 382.7 32 33
"68669" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Oenopota" 47.8 0 85 94
"68724" "Mollusca" "Gastropoda" "Architectibranchia" "Ringiculidae" "Oligoptycha" 83.5 66 80 81
"68741" "Mollusca" "Gastropoda" "Neogastropoda" "Olividae" "Oliva" 56 0 84 94
"69433" "Mollusca" "Gastropoda" "Neogastropoda" "Olividae" "Olivancillaria" 66 0 82 94
"69469" "Mollusca" "Gastropoda" "Neogastropoda" "Olividae" "Olivella" 66 0 82 94
"69983" "Mollusca" "Gastropoda" "Murchisoniina" "Loxonematidae" "Omospira" 460.9 449.5 17 19
"70034" "Mollusca" "Gastropoda" "Euomphalina" "Omphalocirridae" "Omphalocirrus" 410.8 382.7 30 33
"70153" "Mollusca" "Gastropoda" "Euomphalina" "Omphalotrochidae" "Omphalotrochus" 303.4 272.3 42 46
"70404" "Mollusca" "Gastropoda" "Euomphalina" "Ophiletidae" "Ophileta" 485.4 443.4 14 21
"70468" "Mollusca" "Gastropoda" "Euomphalina" "Helicotomidae" "Ophiletina" 468.1 449.5 16 19
"70513" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Ophiodermella" 28.1 0 89 94
"70536" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Optoturris" 41.3 15.97 85 90
"70540" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Orania" 23.03 2.588 90 93
"70566" "Mollusca" "Gastropoda" "Euomphalina" "Omphalotrochidae" "Orecopia" 407.6 372.2 31 34
"70576" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Orectospira" 48.6 2.588 84 93
"70586" "Mollusca" "Gastropoda" "Euomphalina" "Oriostomatidae" "Oriomphalus" 419.2 407.6 29 30
"70595" "Mollusca" "Gastropoda" "Euomphalina" "Oriostomatidae" "Oriostoma" 443.4 382.7 21 33
"70745" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Ornopsis" 83.6 61.6 80 82
"70787" "Mollusca" "Gastropoda" "Euomphalina" "Raphistomatidae" "Orospira" 485.4 468.1 14 16
"70874" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Orthochetus" 105.3 61.6 75 82
"70964" "Mollusca" "Gastropoda" "Cyrtoneritimorpha" "Orthonychiidae" "Orthonychia" 433.4 259.9 24 49
"71118" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Orthosurcula" 66 5.333 82 92
"71327" "Mollusca" "Gastropoda" "Architaenioglossa" "Ampullinidae" "Pachycrommium" 66 2.588 82 93
"71539" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Pachycymbiola" 28.4 11.608 88 92
"71548" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Pachycythara" 145 2.588 70 93
"71550" "Mollusca" "Gastropoda" "Sorbeoconcha" "Thiaridae" "Pachymelania" 83.5 56 80 83
"71564" "Mollusca" "Gastropoda" "Neritoina" "Tricolnaticopsidae" "Pachyomphalus" 251.3 232 52 56
"71587" "Mollusca" "Gastropoda" "Euomphalina" "Holopeidae" "Pachystrophia" 471.8 387.7 15 32
"71631" "Mollusca" "Gastropoda" "Neritoina" "Neritopsidae" "Paffrathopsis" 387.7 305.9 33 41
"71651" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Pagodea" 410.8 387.7 30 32
"71653" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pagodula" 11.62 2.588 92 93
"71657" "Mollusca" "Gastropoda" "Neogastropoda" "Paladmetidae" "Paladmete" 83.5 66 80 81
"71829" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Palaeocapulus" 376.1 318.1 34 39
"71924" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Palaeomelon" 33.9 15.97 88 90
"71928" "Mollusca" "Gastropoda" "Euomphalina" "Helicotomidae" "Palaeomphalus" 460.9 443.7 17 21
"71936" "Mollusca" "Gastropoda" "Neritoina" "Palaeonaricidae" "Palaeonarica" 252.17 205.6 52 58
"71997" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Palaeoschisma" 478.6 445.6 14 19
"72002" "Mollusca" "Gastropoda" "Cerithimorpha" "Orthonemidae" "Palaeostylus" 346.7 252.17 37 52
"72089" "Mollusca" "Gastropoda" "Murchisoniina" "Palaeozygopleuridae" "Palaeozygopleura" 419.2 272.3 29 46
"72285" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Paleopsephaea" 100.5 56 76 83
"72329" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Pallacera" 33.9 0.0117 88 94
"72395" "Mollusca" "Gastropoda" "Architaenioglossa" "Viviparidae" "Paludina" 152.1 0.0117 69 94
"72458" "Mollusca" "Gastropoda" "Sorbeoconcha" "Pachychilidae" "Paludomus" 66 5.333 82 92
"72461" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Pandospira" 295.5 259.9 44 49
"72467" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Papillina" 61.6 33.9 83 87
"72502" "Mollusca" "Gastropoda" "Neogastropoda" "Borsoniidae" "Paraborsonia" 23.03 2.588 90 93
"72521" "Mollusca" "Gastropoda" "Sorbeoconcha" "Procerithiidae" "Paracerithium" 228 150.8 57 69
"72536" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Paracominia" 23.03 15.9 90 91
"72538" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Paracomitas" 12.7 1.806 91 94
"72542" "Mollusca" "Gastropoda" "Neritoina" "Delphinulopsidae" "Paradelphinulopsis" 237 205.6 56 58
"72545" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Paradrillia" 48.6 0.0117 84 94
"72550" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Parafusus" 83.5 66 80 81
"72564" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cassiopidae" "Paraglauconia" 139.8 105.3 70 75
"72574" "Mollusca" "Gastropoda" "Pleurotomariida" "Phymatopleuridae" "Paragoniozona" 358.9 272.3 36 46
"72581" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Paraliospira" 460.9 443.7 17 21
"72661" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Parametaria" 48.6 2.588 84 93
"72696" "Mollusca" "Gastropoda" "Neogastropoda" "Pholidotomidae" "Paramorea" 105.3 66 75 81
"72761" "Mollusca" "Gastropoda" "Murchisoniina" "Porcelliidae" "Paraporcellia" 410.8 382.7 30 33
"72767" "Mollusca" "Gastropoda" "Euomphalina" "Lesueurillidae" "Pararaphistoma" 478.6 433.4 14 23
"72833" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Parasyngenochilus" 37.2 28.4 87 88
"72835" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Parasyrinx" 41.3 11.608 85 92
"72863" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Paratrophon" 28.4 0.126 88 94
"72866" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Pareora" 55.8 15.9 84 91
"72879" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pareuthria" 56 0 84 94
"72905" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Parvanachis" 11.608 0 92 94
"72951" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Parviconus" 28.4 11.608 88 92
"72954" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Parvisipho" 66 12.7 82 91
"72982" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Parvivoluta" 83.5 66 80 81
"72984" "Mollusca" "Gastropoda" "Architectibranchia" "Bullinidae" "Parvulactaeon" 175.6 161.2 62 67
"72999" "Mollusca" "Gastropoda" "Patellogastropoda" "Patellidae" "Patella" 259.9 0 49 94
"73160" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Patellilabia" 372.2 252.17 35 52
"73204" "Mollusca" "Gastropoda" "Patellogastropoda" "Lottiidae" "Patelloida" 93.5 0 77 94
"73235" "Mollusca" "Gastropoda" "Bellerophontida" "Bucaniidae" "Patellostium" 419.2 298.9 29 42
"73450" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pazinotus" 3.6 0.781 93 94
"73483" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Peelerophon" 485.4 455.8 14 18
"73507" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pegocomptus" 66 48.6 82 84
"73509" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Penion" 66 0.126 82 94
"73602" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Pentagonodiscus" 196.5 167.7 60 65
"73616" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Pentzia" 83.6 70.6 80 81
"73662" "Mollusca" "Gastropoda" "Neogastropoda" "Turbinellidae" "Perissitys" 89.8 56 78 83
"73826" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Peristernia" 23.03 0 90 94
"73875" "Mollusca" "Gastropoda" "Pleurotomariida" "Portlockiellidae" "Permoconcha" 290.1 268.8 45 47
"73884" "Mollusca" "Gastropoda" "Murchisoniina" "Porcelliidae" "Pernericirrus" 427.4 407.6 26 30
"73886" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Perotrochus" 175.6 3.6 62 93
"73894" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Perplicaria" 7.246 0.781 92 94
"73907" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Perrona" 28.1 2.588 89 93
"73948" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Perse" 56 23.03 84 89
"74012" "Mollusca" "Gastropoda" "Neogastropoda" "Cystiscidae" "Persicula" 47.8 0.0117 85 94
"74238" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Peruluta" 55.8 23.03 84 89
"74249" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Perunassa" 15.97 2.588 91 93
"74257" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Peruniscus" 478.6 449.5 14 19
"74284" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Peruvispira" 326.4 252.17 38 52
"74687" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Petrochus" 410.8 382.7 30 33
"74783" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Phanerotinus" 387.7 326.4 33 38
"74794" "Mollusca" "Gastropoda" "Murchisoniina" "Phanerotrematidae" "Phanerotrema" 443.4 242 21 54
"74831" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Pharetrolites" 433.4 412.3 24 29
"74847" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Pharkidonotus" 330.9 252.17 38 52
"74990" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Philbertia" 41.3 0 85 94
"74999" "Mollusca" "Gastropoda" "Cephalaspidea" "Cylichnidae" "Philine" 56 0.0117 84 94
"75028" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Phos" 59.2 0.126 83 94
"75142" "Mollusca" "Gastropoda" "Bellerophontida" "Bucaniidae" "Phragmolites" 485.4 433.4 14 23
"75273" "Mollusca" "Gastropoda" "Bellerophontida" "Pterothecidae" "Phragmosphaera" 430.5 382.4 25 34
"75297" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Phrontis" 23.03 0.0117 90 94
"75303" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Phyllonotus" 33.9 0.0117 88 94
"75379" "Mollusca" "Gastropoda" "Pleurotomariida" "Phymatopleuridae" "Phymatopleura" 364.7 254.17 35 51
"75451" "Mollusca" "Gastropoda" "Basommatophora" "Physidae" "Physa" 145 0 70 94
"75502" "Mollusca" "Gastropoda" "Architaenioglossa" "Ampullariidae" "Pictavia" 170.3 93.9 64 76
