"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"55601" "Mollusca" "Bivalvia" "Trigoniida" "Laevitrigoniidae" "Frenguelliella" 199.3 66 60 81
"55681" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Fugleria" 5.333 0.0117 93 94
"55688" "Mollusca" "Bivalvia" "Veneroidei" "Corbiculidae" "Fulpia" 100.5 93.5 76 77
"55715" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Fulvia" 20.44 0.0117 90 94
"55732" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Gafrarium" 66 0 82 94
"55759" "Mollusca" "Bivalvia" "Cardiida" "Psammobiidae" "Gari" 66 0 82 94
"55945" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Gastrana" 48.6 0.0117 84 94
"55995" "Mollusca" "Bivalvia" "Cardiida" "Gastrochaenidae" "Gastrochaena" 163.5 0 67 94
"56130" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Geltena" 125 93.5 74 77
"56167" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Gemma" 47.8 0 85 94
"56232" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Gervillancea" 237 228 56 57
"56235" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Gervillaria" 247.2 83.5 53 80
"56363" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Gervilleioperna" 199.3 170.3 60 63
"56403" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Gervillella" 228 93.5 57 77
"56599" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Gervillia" 313.8 61.6 40 82
"56902" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Gervilliopsis" 105.3 61.7 75 82
"56945" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Geukensia" 38 0 86 94
"56964" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Gibbolucina" 66 15.97 82 90
"57005" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Gigantocyclus" 268.8 259.9 48 49
"57007" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Gigantopecten" 33.9 0.781 88 94
"57038" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Gigantostrea" 56 15.97 84 90
"57113" "Mollusca" "Bivalvia" "Pectinida" "Heteropectinidae" "Girtypecten" 346.7 252.17 37 52
"57197" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Glans" 66 0 82 94
"57295" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Globivenus" 33.9 0 88 94
"57385" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Globocardium" 125 99.6 74 76
"57389" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Gloripallium" 23.03 0.0117 90 94
"57418" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Glossites" 419.2 326.4 29 38
"57457" "Mollusca" "Bivalvia" "Veneroidei" "Glossidae" "Glossus" 427.4 0 26 94
"57664" "Mollusca" "Bivalvia" "Hiatellida" "Hiatellidae" "Glycimeris" 100.5 0.0117 76 94
"57723" "Mollusca" "Bivalvia" "Arcida" "Glycymerididae" "Glycymeris" 145 0 70 94
"59185" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Glyptarca" 478.6 449.5 14 19
"59203" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Glyptoactis" 66 2.588 82 93
"59438" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Gomphina" 56 0.0117 84 94
"59442" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Gonimyrtea" 55.8 2.588 84 93
"59497" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Goniochasma" 125 66 74 81
"59502" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Goniomorpha" 393.3 382.7 32 33
"59530" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Goniomya" 201.3 66 59 81
"59677" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Goniophora" 468.1 265.1 16 48
"59881" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Goodallia" 23.03 7.246 90 92
"59911" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Gorjanovicia" 93.9 66 77 81
"59994" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Goshoraia" 113 93.5 75 77
"60014" "Mollusca" "Bivalvia" "Myalinida" "Ambonychiidae" "Gosseletia" 393.3 382.7 32 33
"60021" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Gouldia" 145 0.0117 70 94
"60313" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Grammatodon" 393.3 0.0117 32 94
"61089" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Granocardium" 125 55.8 74 84
"61471" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Gregariella" 72.1 0.0117 81 94
"61496" "Mollusca" "Bivalvia" "Pholadida" "Ceratomyidae" "Gresslya" 247.2 150.8 53 69
"61617" "Mollusca" "Bivalvia" "Trigoniida" "Groeberellidae" "Groeberella" 196.5 171.6 60 63
"61623" "Mollusca" "Bivalvia" "Trigoniida" "Myophoriidae" "Gruenewaldia" 242 201.3 54 58
"61654" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Gryphaea" 237 33.9 56 87
"62399" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Gryphaeostrea" 139.8 15.97 70 90
"62687" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Guichiella" 252.17 247.2 52 53
"62692" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Guineana" 247.2 201.3 53 58
"62698" "Mollusca" "Bivalvia" "Trigoniida" "Myophoriidae" "Guizhoumyophoria" 247.2 237 53 55
"62712" "Mollusca" "Bivalvia" "Pectinida" "Streblochondriidae" "Guizhoupecten" 279.3 252.17 46 52
"62789" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Gujocardita" 265.1 252.17 49 52
"62823" "Mollusca" "Bivalvia" "Hippuritida" "Monopleuridae" "Gyropleura" 99.6 66 76 81
"62849" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Gyrostrea" 113 66 75 81
"62930" "Mollusca" "Bivalvia" "Poromyida" "Verticordiidae" "Haliris" 56 2.588 84 93
"62946" "Mollusca" "Bivalvia" "Ostreida" "Halobiidae" "Halobia" 247.2 201.3 53 58
"63295" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Halonanus" 41.3 33.9 85 87
"63298" "Mollusca" "Bivalvia" "Poromyida" "Cuspidariidae" "Halonympha" 72.1 2.588 81 93
"63300" "Mollusca" "Bivalvia" "Pectinida" "Plicatulidae" "Harpax" 201.3 174.1 59 62
"63351" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Hartwellia" 152.1 100.5 69 75
"63404" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Harvella" 23.03 0 90 94
"63436" "Mollusca" "Bivalvia" "Pectinida" "Aviculopectinidae" "Hayasakapecten" 279.3 252.17 46 52
"63458" "Mollusca" "Bivalvia" "Cardiida" "Myoconchidae" "Healeya" 237 201.3 56 58
"63461" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Hedecardium" 61.6 15.9 83 91
"63497" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Heligmus" 171.6 157.3 63 67
"63511" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Hemicardium" 433.4 0.0117 24 94
"63516" "Mollusca" "Bivalvia" "Cardiida" "Donacidae" "Hemidonax" 3.6 0.0117 93 94
"63520" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Hemimactra" 20.44 0 90 94
"63613" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Hemimenia" 170.3 155.7 64 68
"63616" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Hemimetis" 5.333 0.0117 93 94
"63618" "Mollusca" "Bivalvia" "Trigoniida" "Myophoriidae" "Heminajas" 242 208.5 54 58
"63630" "Mollusca" "Bivalvia" "Arcida" "Glyptarcidae" "Hemiprionodonta" 478.6 460.9 14 17
"63635" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Hercynella" 443.4 358.9 21 35
"63671" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Here" 66 0.0117 82 94
"63732" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Herzogina" 163.5 130 67 73
"63751" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Heteranomia" 56 0.0117 84 94
"63805" "Mollusca" "Bivalvia" "Hippuritida" "Epidiceratidae" "Heterodiceras" 161.2 132.9 67 72
"63810" "Mollusca" "Bivalvia" "Pectinida" "Heteropectinidae" "Heteropecten" 323.2 252.17 39 52
"63859" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Hexacorbula" 23.03 0 90 94
"63940" "Mollusca" "Bivalvia" "Hiatellida" "Hiatellidae" "Hiatella" 242 0 54 94
"64315" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Hilberia" 38 23.03 86 89
"64322" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Hilgardia" 61.6 33.9 83 87
"64361" "Mollusca" "Bivalvia" "Hippuritida" "Caprinulidae" "Himeraelites" 125.45 100.5 74 75
"64364" "Mollusca" "Bivalvia" "Cardiida" "Sportellidae" "Hindsiella" 72.1 15.97 81 90
"64369" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Hinnites" 237 0.126 56 94
"64409" "Mollusca" "Bivalvia" "Carditida" "Hippopodiidae" "Hippopodium" 190.8 145 61 69
"64443" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Hippopus" 11.608 0 92 94
"64450" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Hippuritella" 93.9 66 77 81
"64585" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Hippurites" 100.5 66 76 81
"64967" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Hoernesia" 252.17 201.3 52 58
"65034" "Mollusca" "Bivalvia" "Cyrtodontida" "Pichleriidae" "Hoferia" 247.2 212 53 57
"65046" "Mollusca" "Bivalvia" "Pectinida" "Buchiidae" "Hokonuia" 237 205.6 56 58
"65054" "Mollusca" "Bivalvia" "Nuculida" "Praenuculidae" "Homilodonta" 460.9 449.5 17 19
"65057" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Homomya" 251.3 23.03 52 89
"65243" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Homoya" 164.7 150.8 66 69
"65245" "Mollusca" "Bivalvia" "Hippuritida" "Polyconitidae" "Horiopleura" 130 100.5 73 75
"65261" "Mollusca" "Bivalvia" "Hippuritida" "Caprinuloideidae" "Huetamia" 129.4 113 73 74
"65267" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Humilaria" 3.6 0 93 94
"65269" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Hunanonectes" 201.3 174.1 59 62
"65274" "Mollusca" "Bivalvia" "Pectinida" "Hunanopectinidae" "Hunanopecten" 268.8 252.17 48 52
"65358" "Mollusca" "Bivalvia" "Solemyida" "Manzanellidae" "Huxleyia" 47.8 15.97 85 90
"65360" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Hyotissa" 93.5 0.0117 77 94
"65620" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Hyriopsis" 41.3 5.333 85 92
"65622" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Hysteroconcha" 20.44 0.0117 90 94
"65637" "Mollusca" "Bivalvia" "Cardiida" "Icanotiidae" "Icanotia" 125 66 74 81
"65644" "Mollusca" "Bivalvia" "Hippuritida" "Ichthyosarcolitidae" "Icthyosarcolites" 113 89.8 75 77
"65724" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Iliochione" 5.333 0 93 94
"65735" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Illionia" 443.4 419.2 21 28
"65740" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Ilymatogyra" 105.3 56 75 83
"65814" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Indocorbula" 201.3 161.2 59 67
"65852" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Indopecten" 237 201.3 56 58
"65900" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Indoplacuna" 33.9 11.608 88 92
"65912" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Inoceramus" 190.8 66 61 81
"67826" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Inoperna" 212 66 57 81
"68002" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Integricardium" 170.3 61.6 64 82
"68042" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Interchlamys" 28.4 2.588 88 93
"68058" "Mollusca" "Bivalvia" "Myalinida" "Atomodesmatidae" "Intomodesma" 295.5 252.17 44 52
"68099" "Mollusca" "Bivalvia" "Trigoniida" "Iotrigoniidae" "Iotrigonia" 157.3 66 68 81
"68118" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Irus" 23.03 0 90 94
"68143" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Ischadium" 3.6 0.0117 93 94
"68153" "Mollusca" "Bivalvia" "Modiomorphida" "Allodesmatidae" "Ischyrodonta" 478.6 433.4 14 23
"68185" "Mollusca" "Bivalvia" "Cyrtodontida" "Cardiolidae" "Isiola" 430.5 423 25 27
"68195" "Mollusca" "Bivalvia" "Nuculanida" "Isoarcidae" "Isoarca" 189.6 61.6 61 82
"68258" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Isocyprina" 237 113 56 74
"68553" "Mollusca" "Bivalvia" "Veneroidei" "Neomiodontidae" "Isodomella" 145 129.4 70 73
"68559" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Isognomon" 228 0.0117 57 94
"68963" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Izumia" 83.6 66 80 81
"68968" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Izumicardia" 83.6 66 80 81
"68981" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Jahnia" 419.2 372.2 29 34
"68987" "Mollusca" "Bivalvia" "Trigoniida" "Trigonodidae" "Janaija" 247.2 235 53 56
"69010" "Mollusca" "Bivalvia" "Solemyida" "Solemyidae" "Janeia" 430.5 252.17 25 52
"69073" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Janopecten" 247.2 228 53 57
"69081" "Mollusca" "Bivalvia" "Trigoniida" "Laevitrigoniidae" "Jaworskiella" 199.3 182.7 60 61
"69093" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Jerinella" 93.9 70.6 77 81
"69119" "Mollusca" "Bivalvia" "Pectinida" "Oxytomidae" "Jianchuania" 228 166.1 57 65
"69125" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Joannina" 247.2 235 53 56
"69145" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Jorgechlamys" 55.8 5.333 84 92
"69157" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Jouannetia" 161.2 2.588 67 93
"69197" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Joufia" 89.3 66 78 81
"69227" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Juliacorbula" 83.5 0 80 94
"69368" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Jupiteria" 251.3 0.781 52 94
"69469" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Juranomia" 163.5 145 67 69
"69527" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Jurassicardium" 167.7 145 65 69
"69612" "Mollusca" "Bivalvia" "Trigoniida" "Schizodidae" "Kaibabella" 279.3 254.17 46 51
"69627" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Kalentera" 208.5 161.2 58 67
"69643" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Katelysia" 37.2 0 87 94
"69664" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Katherinella" 66 0.781 82 94
"69730" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Katzeria" 86.3 66 79 81
"69735" "Mollusca" "Bivalvia" "Cardiida" "Lasaeidae" "Kellia" 47.8 0 85 94
"69761" "Mollusca" "Bivalvia" "Veneroidei" "Kelliellidae" "Kelliella" 47.8 2.588 85 93
"69788" "Mollusca" "Bivalvia" "Veneroidei" "Kelliellidae" "Kellyella" 56 33.9 84 87
"69794" "Mollusca" "Bivalvia" "Hippuritida" "Caprinuloideidae" "Kimbleia" 113 93.9 75 76
"69803" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Kobayashites" 182.7 168.3 62 64
"69813" "Mollusca" "Bivalvia" "Myalinida" "Kolymiidae" "Kolymia" 279.3 125 46 74
"69976" "Mollusca" "Bivalvia" "Pectinida" "Entolioididae" "Kolymonectes" 201.3 174.1 59 62
"70045" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Korobkovia" 23.03 5.333 90 92
"70081" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Kotorapecten" 20.44 7.246 90 92
"70092" "Mollusca" "Bivalvia" "Ostreida" "Pergamidiidae" "Krumbeckiella" 232 201.3 56 58
"70095" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Kuehnia" 89.8 66 78 81
"70104" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Kuia" 37.2 5.333 87 92
"70119" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Kulunostrea" 48.6 33.9 84 87
"70122" "Mollusca" "Bivalvia" "Cardiida" "Gastrochaenidae" "Kummelia" 70.6 56 81 83
"70127" "Mollusca" "Bivalvia" "Pholadida" "Teredinidae" "Kuphus" 66 0 82 94
"70229" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Laciolina" 28.1 0.126 89 94
"70247" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Laevicardium" 105.3 0 75 94
"70621" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Laevichlamys" 5.333 0.0117 93 94
"70627" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Laevigyra" 145 0.0117 70 94
"70654" "Mollusca" "Bivalvia" "Trigoniida" "Laevitrigoniidae" "Laevitrigonia" 155.7 66 68 81
"70659" "Mollusca" "Bivalvia" "Cardiida" "Lahillidae" "Lahillia" 83.6 15.97 80 90
"70730" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Lamelliconcha" 55.8 0 84 94
"70854" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Langsonella" 247.2 237 53 55
"70864" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Lapeirousella" 93.5 66 77 81
"70873" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Lapeirousia" 89.8 66 78 81
"70941" "Mollusca" "Bivalvia" "Cardiida" "Lasaeidae" "Lasaea" 28.4 0 88 94
"70956" "Mollusca" "Bivalvia" "Cardiida" "Galeommatidae" "Lasaeina" 23.03 11.608 90 92
"70966" "Mollusca" "Bivalvia" "Pandorida" "Laternulidae" "Laternula" 247.2 0.0117 53 94
"71016" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Ledella" 38 11.608 86 92
"71022" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Ledina" 72.1 41.3 81 85
"71068" "Mollusca" "Bivalvia" "Nuculida" "Praenuculidae" "Ledopsis" 425.6 419.2 27 28
"71070" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Legumen" 100.5 66 76 81
"71261" "Mollusca" "Bivalvia" "Pectinida" "Leiopectinidae" "Leiopecten" 443.4 410.8 21 29
"71263" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Lentidium" 66 0 82 94
"71349" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Lentipecten" 56 2.588 84 93
"71424" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Leopecten" 33.9 2.588 88 93
"71496" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Lepidopecten" 23.03 5.333 90 92
"71527" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Lepilucina" 11.62 3.6 92 93
"71533" "Mollusca" "Bivalvia" "Pectinida" "Hunanopectinidae" "Leptochondria" 303.7 201.3 42 58
"71904" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Leptodesma" 460.9 252.17 17 52
"72168" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Leptomactra" 23.03 2.588 90 93
"72193" "Mollusca" "Bivalvia" "Cardiida" "Leptonidae" "Lepton" 56 0 84 94
"72213" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Leptopecten" 23.03 0 90 94
"72326" "Mollusca" "Bivalvia" "Solenida" "Pharidae" "Leptosolen" 125 61.6 74 82
"72469" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Leukoma" 28.4 0 88 94
"72604" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Liebea" 279.3 252.17 46 52
"72700" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Lima" 307 0 41 94
"73379" "Mollusca" "Bivalvia" "Arcida" "Philobryidae" "Limarca" 38 28.4 86 88
"73384" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Limaria" 242 0 54 94
"73468" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Limatula" 307 0 41 94
"73827" "Mollusca" "Bivalvia" "Pectinida" "Limatulinidae" "Limatulina" 336 318.1 37 39
"73830" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Limea" 247.2 0.126 53 94
"73900" "Mollusca" "Bivalvia" "Pectinida" "Aviculopectinidae" "Limipecten" 358.9 252.17 36 52
"73952" "Mollusca" "Bivalvia" "Arcida" "Limopsidae" "Limopsis" 201.3 0 59 94
"74552" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Limoptera" 423 342.8 28 37
"74584" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Lindapecten" 28.1 0.0117 89 94
"74748" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Linearis" 125 66 74 81
"75020" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Linga" 56 0.0117 84 94
"75126" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Linotrigonia" 163.5 66 67 81
"75160" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Linter" 83.5 66 80 81
"75174" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Lioconcha" 15.97 0 91 94
"75198" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Liocyma" 33.9 0.0117 88 94
"75222" "Mollusca" "Bivalvia" "Poromyida" "Poromyidae" "Liopistha" 113 66 75 81
"75417" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Liostrea" 242 33.9 54 87
"75949" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Liothyris" 83.6 66 80 81
"75978" "Mollusca" "Bivalvia" "Trigoniida" "Myophoriidae" "Liotrigonia" 242 182.7 54 61
"76007" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Lirodiscus" 66 33.9 82 87
"76084" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Lirophora" 38 0 86 94
"76457" "Mollusca" "Bivalvia" "Arcida" "Limopsidae" "Lissarca" 37.2 0 87 94
"76476" "Mollusca" "Bivalvia" "Ostreida" "Plicatostylidae" "Lithiotis" 201.3 174.1 59 62
"76496" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Lithophaga" 358.9 0 36 94
"77002" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Litorhadia" 61.6 11.608 83 92
"77140" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Lopha" 247.2 0 53 94
"77449" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Loripes" 150.8 0 69 94
"77491" "Mollusca" "Bivalvia" "Hippuritida" "Requieniidae" "Lovetchenia" 136.4 122.46 71 74
"77499" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Loxocardium" 66 2.588 82 93
"77533" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Lucina" 387.7 0 33 94
"78096" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Lucinella" 28.1 0.0117 89 94
"78108" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Luciniola" 208.5 189.6 58 61
"78115" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Lucinisca" 66 0 82 94
"78302" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Lucinoma" 122.46 0 74 94
"78622" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Ludbrookia" 122.46 100.5 74 75
"78624" "Mollusca" "Bivalvia" "Myalinida" "Lunulacardiidae" "Lunulacardium" 427.4 382.7 26 33
"78666" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Lunulicardia" 23.03 0.0117 90 94
"78670" "Mollusca" "Bivalvia" "Pectinida" "Monotidae" "Lupherella" 196.5 183 60 61
"78672" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Lutraria" 37.2 0 87 94
"78743" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Lycettia" 196.5 66 60 81
"78854" "Mollusca" "Bivalvia" "Pandorida" "Lyonsiidae" "Lyonsia" 61.6 0 83 94
"78879" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Lyriochlamys" 221.5 66 57 81
"78984" "Mollusca" "Bivalvia" "Pectinida" "Pterinopectinidae" "Lyriopecten" 407.6 370.6 31 35
"79090" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Lyrodon" 247.2 237 53 55
"79094" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Lyropecten" 83.5 0.0117 80 94
"79198" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Lyroschizodus" 279.3 252.17 46 52
"79238" "Mollusca" "Bivalvia" "Pectinida" "Oxytomidae" "Maccoyella" 171.6 99.6 63 76
"79255" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Macgillavryia" 83.5 66 80 81
"79269" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Macoma" 66 0 82 94
"80018" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Macomona" 5.333 0.126 93 94
"80022" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Macrocallista" 100.5 0 76 94
"80444" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Macrochlamis" 28.4 5.333 88 92
"80453" "Mollusca" "Bivalvia" "Cyrtodontida" "Cyrtodontidae" "Macrodesma" 460.9 425.6 17 26
"80473" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mactra" 139.8 0 70 94
"80728" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mactrellona" 48.6 0.781 84 94
"80748" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mactrinula" 15.97 0.0117 91 94
"80756" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Mactrodesma" 15.97 1.806 91 94
