occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso
592486,occ,NA,NA,62727,Collyrites,genus,33265,Late Oxfordian,,161.2,155.7,18088,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Collyrites,33265,NA,Collyrites,,,NA,sp.,
592487,occ,NA,NA,62727,Disaster,genus,33270,Late Oxfordian,,161.2,155.7,18088,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Disaster,33270,NA,Disaster,,,NA,granulosus,
592509,occ,NA,NA,62728,Rhabdocidaris,genus,32831,Late Oxfordian,,161.2,155.7,18088,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Rhabdocidaridae,58212,Rhabdocidaris,32831,NA,Rhabdocidaris,,,NA,caprimontana,
592511,occ,NA,NA,62728,Collyrites,genus,33265,Late Oxfordian,,161.2,155.7,18088,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Collyrites,33265,NA,Collyrites,,,NA,sp.,
592512,occ,NA,NA,62728,Disaster,genus,33270,Late Oxfordian,,161.2,155.7,18088,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Disaster,33270,NA,Disaster,,,NA,moeschi,
594925,occ,NA,NA,63042,Ophiotitanos,genus,31577,Late Cenomanian,,99.6,93.5,16765,Echinodermata,30739,Ophiuroidea,31508,Ophiurida,98620,Ophiuridae,80868,Ophiotitanos,31577,NA,Ophiotitanos,,,NA,laevis,
594947,occ,NA,NA,63044,Ophiotitanos,genus,31577,Cenomanian,,100.5,93.9,16765,Echinodermata,30739,Ophiuroidea,31508,Ophiurida,98620,Ophiuridae,80868,Ophiotitanos,31577,NA,Ophiotitanos,,,NA,tenuis,
595289,occ,NA,NA,63080,Pentacrinites,genus,32515,Callovian,,166.1,163.5,17728,Echinodermata,30739,Crinoidea,31590,Isocrinida,32598,Pentacrinitidae,305986,Pentacrinites,32515,NA,Pentacrinites,,,NA,sp.,
595649,occ,NA,FALSE,63099,Uncinulinoides,genus,162943,Roadian,,272.3,268.8,18124,Echinodermata,30739,Holothuroidea,161964,NO_ORDER_SPECIFIED,NO,Punctatitidae,164190,Uncinulinoides,162943,NA,Uncinuloides,,,NA,indentatus,cf.
595891,occ,NA,NA,63143,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
595892,occ,NA,NA,63033,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
595893,occ,NA,NA,63007,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
595894,occ,NA,NA,63035,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,sp.,
595895,occ,NA,NA,62995,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
595896,occ,NA,NA,63005,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
595897,occ,NA,NA,63029,Lenticidaris,genus,32802,Spathian,,251.3,247.2,18152,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Triadotiaridae,141956,Lenticidaris,32802,NA,Lenticidaris,,,NA,utahensis,
595898,occ,NA,NA,63029,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
595899,occ,NA,NA,62991,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,sp.,
595901,occ,NA,NA,63008,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,dubius,?
597185,occ,NA,NA,62987,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,sp.,
598197,occ,NA,NA,63393,Aspiduriella,genus,31560,Bithynian,,247.2,242,18238,Echinodermata,30739,Ophiuroidea,31508,Ophiurida,98620,Ophiuridae,80868,Aspiduriella,31560,NA,Aspiduriella,,,NA,sp.,
598198,occ,NA,NA,63393,Holocrinus,genus,32611,Bithynian,,247.2,242,18238,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,acutangulus,
598199,occ,NA,NA,63393,Encrinus,genus,32698,Bithynian,,247.2,242,18238,Echinodermata,30739,Crinoidea,31590,Encrinida,32695,Encrinidae,258549,Encrinus,32698,NA,Encrinus,,,NA,sp.,
598200,occ,NA,NA,63393,Triadotiaris,genus,168933,Bithynian,,247.2,242,18238,Echinodermata,30739,Echinoidea,168786,Cidaroida,168929,Triadotiaridae,141956,Triadotiaris,168933,NA,Triadotiaris,,,NA,grandaeva,
598837,occ,NA,NA,63516,Isselicrinus,genus,32613,Paleocene,,66,56,531,Echinodermata,30739,Crinoidea,31590,Isocrinida,32598,Isselicrinidae,305642,Isselicrinus,32613,NA,Isselicrinus,,,NA,antarcticus,
598950,occ,NA,NA,63529,Pygorhytis,genus,33278,Oxfordian,,163.5,157.3,17728,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pygorhytis,33278,NA,Pygorhytis,,,NA,tumulus,
599021,occ,NA,NA,63531,Collyrites,genus,33265,Early Oxfordian,,161.2,155.7,17728,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Disasteridae,168498,Collyrites,33265,NA,Collyrites,,,NA,dorsalis,
599143,occ,NA,NA,63538,Aspiduriella,genus,31560,Anisian,,247.2,242,18272,Echinodermata,30739,Ophiuroidea,31508,Ophiurida,98620,Ophiuridae,80868,Aspiduriella,31560,NA,Aspidura,,,NA,similis,
599188,occ,NA,NA,63543,Palaeocoma,genus,31583,Ladinian,,242,237,18277,Echinodermata,30739,Ophiuroidea,31508,Ophiurida,98620,Ophiodermatidae,80857,Palaeocoma,31583,NA,Palaeocoma,,,NA,raiblana,
600624,occ,NA,NA,63830,Pentacrinus,genus,66256,Temaikan,,175.6,161.2,18333,Echinodermata,30739,Crinoidea,31590,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pentacrinus,66256,NA,Pentacrinus,,,NA,sp.,
601971,occ,NA,NA,63980,Anorthopygus,genus,33081,Late Albian,,105.3,99.6,18442,Echinodermata,30739,Echinoidea,168786,Holectypoida,33079,Anorthopygidae,168454,Anorthopygus,33081,NA,Anorthopygus,,,NA,orbicularis,
601972,occ,NA,NA,63980,Tetragramma,genus,32929,Late Albian,,105.3,99.6,18442,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Pseudodiadematidae,167184,Tetragramma,32929,NA,Tetragramma,,,NA,variolare,
601973,occ,NA,NA,63980,Goniopygus,genus,32962,Late Albian,,105.3,99.6,18442,Echinodermata,30739,Echinoidea,168786,Arbacioida,168597,Arbaciidae,168599,Goniopygus,32962,NA,Goniopygus,,,NA,bituberculatus,
601975,occ,NA,NA,63979,Diplopodia,genus,32913,Aptian,,125,113,18442,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Pseudodiadematidae,167184,Diplopodia (Pseudodiadema),32913,32927,Pseudodiadema,,,NA,julii,
601976,occ,NA,NA,63979,Tetragramma,genus,32929,Aptian,,125,113,18442,Echinodermata,30739,Echinoidea,168786,NO_ORDER_SPECIFIED,NO,Pseudodiadematidae,167184,Tetragramma,32929,NA,Tetragramma,,,NA,barthouxi,
601977,occ,NA,NA,63979,Trochodiadema,genus,32931,Aptian,,125,113,18442,Echinodermata,30739,Echinoidea,168786,Hemicidaroida,168560,NO_FAMILY_SPECIFIED,NF,Trochodiadema,32931,NA,Trochodiadema,,,NA,libanoticum,
601978,occ,NA,NA,63979,Pseudoholaster,genus,196985,Aptian,,125,113,18442,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Pseudoholaster,196985,NA,Pseudoholaster,,,NA,barthouxi,
601980,occ,NA,NA,63979,Leptosalenia,genus,32897,Aptian,,125,113,18442,Echinodermata,30739,Echinoidea,168786,Salenioida,168567,Saleniidae,168568,Leptosalenia,32897,NA,Leptosalenia,,,NA,humei,
601983,occ,NA,FALSE,63979,Toxaster,genus,33490,Aptian,,125,113,18442,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Toxasteridae,168524,Toxaster,33490,NA,Toxaster,,,NA,collegnoi,
601990,occ,NA,NA,63985,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
601991,occ,NA,NA,63985,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
601999,occ,NA,NA,63995,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602001,occ,NA,NA,63995,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602070,occ,NA,NA,64000,Saccocoma,genus,32691,Early Aptian,,125.45,122.46,18452,Echinodermata,30739,Crinoidea,31590,Roveacrinida,32679,Saccocomidae,153772,Saccocoma,32691,NA,Saccocoma,,,NA,sp.,
602088,occ,NA,NA,64008,Chomataster,genus,31436,Late Maastrichtian,Danian,70.6,61.6,17815,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Chomataster,31436,NA,Chomataster,,,NA,acules,?
602089,occ,NA,NA,64008,Teichaster,genus,31474,Late Maastrichtian,Danian,70.6,61.6,17815,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Teichaster,31474,NA,Teichaster,,,NA,sp.,
602090,occ,NA,NA,64008,Bourgueticrinus,genus,32592,Late Maastrichtian,Danian,70.6,61.6,17815,Echinodermata,30739,Crinoidea,31590,Bourgueticrinida,32590,Bourgueticrinidae,305639,Bourgueticrinus,32592,NA,Bourgueticrinus,,,NA,sp.,
602094,occ,NA,NA,64008,Pentacrinus,genus,66256,Late Maastrichtian,Danian,70.6,61.6,17815,Echinodermata,30739,Crinoidea,31590,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Pentacrinus,66256,NA,Pentacrinus,,,NA,sp.,
602154,occ,NA,NA,64035,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602155,occ,NA,NA,64036,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602156,occ,NA,NA,58092,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602157,occ,NA,NA,64037,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602161,occ,NA,NA,64039,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602162,occ,NA,NA,64040,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602163,occ,NA,NA,64042,Haccourtaster,genus,53910,Late Cenomanian,Early Turonian,99.6,89.3,17745,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,Goniasteridae,53913,Haccourtaster,53910,NA,Haccourtaster,,,NA,hrbac,
602168,occ,NA,NA,58092,Geinitzaster,genus,81791,Late Cenomanian,Early Turonian,99.6,89.3,17743,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,NO_FAMILY_SPECIFIED,NF,Geinitzaster,81791,NA,Geinitzaster,,,NA,decoratus,
602169,occ,NA,NA,64044,Geinitzaster,genus,81791,Late Cenomanian,,99.6,93.5,17743,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,NO_FAMILY_SPECIFIED,NF,Geinitzaster,81791,NA,Geinitzaster,,,NA,decoratus,
602170,occ,NA,NA,64045,Geinitzaster,genus,81791,Late Cenomanian,,99.6,93.5,17743,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,NO_FAMILY_SPECIFIED,NF,Geinitzaster,81791,NA,Geinitzaster,,,NA,decoratus,
602178,occ,NA,NA,64046,Geinitzaster,genus,81791,Late Cenomanian,,99.6,93.5,17743,Echinodermata,30739,Asteroidea,31341,Valvatida,31421,NO_FAMILY_SPECIFIED,NF,Geinitzaster,81791,NA,Geinitzaster,,,NA,decoratus,
602520,occ,NA,NA,64002,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602521,occ,NA,NA,64002,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602527,occ,NA,NA,64127,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602529,occ,NA,NA,64127,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602566,occ,NA,NA,64128,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602567,occ,NA,NA,64128,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602612,occ,NA,NA,64130,Bourgueticrinus,genus,32592,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Crinoidea,31590,Bourgueticrinida,32590,Bourgueticrinidae,305639,Bourgueticrinus,32592,NA,Bourgueticrinus,,,NA,ellipticus,
602613,occ,NA,NA,64130,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602614,occ,NA,NA,64130,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602632,occ,NA,NA,64131,Bourgueticrinus,genus,32592,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Crinoidea,31590,Bourgueticrinida,32590,Bourgueticrinidae,305639,Bourgueticrinus,32592,NA,Bourgueticrinus,,,NA,ellipticus,
602633,occ,NA,NA,64131,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602634,occ,NA,NA,64131,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602662,occ,NA,NA,64132,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602663,occ,NA,NA,64132,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602675,occ,NA,NA,64134,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602676,occ,NA,NA,64134,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602679,occ,NA,NA,64135,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602680,occ,NA,NA,64135,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602689,occ,NA,NA,64136,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602691,occ,NA,NA,64136,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602737,occ,NA,NA,64141,Echinocorys,genus,33292,Early Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602738,occ,NA,NA,64141,Micraster,genus,33430,Early Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602753,occ,NA,NA,64142,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602756,occ,NA,NA,64142,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602786,occ,NA,NA,64143,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
602810,occ,NA,NA,64143,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
602811,occ,NA,NA,64143,Cardiaster,genus,33285,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Cardiaster,33285,NA,Cardiaster,,,NA,maximus,
602847,occ,NA,NA,64153,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
603186,occ,NA,NA,64155,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
603188,occ,NA,NA,64155,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
603211,occ,NA,NA,64180,Bourgueticrinus,genus,32592,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Crinoidea,31590,Bourgueticrinida,32590,Bourgueticrinidae,305639,Bourgueticrinus,32592,NA,Bourgueticrinus,,,NA,ellipticus,
603212,occ,NA,NA,64180,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,ovatus,
603213,occ,NA,NA,64180,Micraster,genus,33430,Late Campanian,,83.5,70.6,18396,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,glyphus,
603319,occ,NA,NA,64187,Galeola,genus,33296,Early Campanian,Middle Campanian,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,NO_FAMILY_SPECIFIED,NF,Galeola,33296,NA,Galeola,,,NA,papillosa,
603320,occ,NA,NA,64187,Echinocorys,genus,33292,Early Campanian,Middle Campanian,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,subglobosa,
603322,occ,NA,NA,64187,Cardiotaxis,genus,33286,Early Campanian,Middle Campanian,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Cardiotaxis,33286,NA,Cardiotaxis,,,NA,heberti,
603324,occ,NA,NA,64187,Micraster,genus,33430,Early Campanian,Middle Campanian,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Micrasteridae,168744,Micraster,33430,NA,Micraster,,,NA,stolleyi,
603325,occ,NA,NA,64187,Galerites,genus,33093,Early Campanian,Middle Campanian,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Echinoneoida,168629,Galeritidae,168445,Galerites,33093,NA,Galerites,,,NA,globosus,
603343,occ,NA,NA,64215,Echinocorys,genus,33292,Late Campanian,,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Echinocorys,33292,NA,Echinocorys,,,NA,pyramidalis,
603344,occ,NA,NA,64215,Cardiotaxis,genus,33286,Late Campanian,,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Holasteroida,33281,Holasteridae,168507,Cardiotaxis,33286,NA,Cardiotaxis,,,NA,cordiformis,
603346,occ,NA,NA,64215,Galerites,genus,33093,Late Campanian,,83.5,70.6,18537,Echinodermata,30739,Echinoidea,168786,Echinoneoida,168629,Galeritidae,168445,Galerites,33093,NA,Galerites,,,NA,roemeri,
603582,occ,NA,NA,64232,Cincinnaticrinus,genus,31902,Ashgillian,,449.5,443.7,18187,Echinodermata,30739,Crinoidea,31590,Homocrinida,259489,Cincinnaticrinidae,103460,Cincinnaticrinus,31902,NA,Cincinnaticrinus,,,NA,sp.,
604147,occ,NA,NA,64317,Holectypus,genus,33095,Late Berriasian,,145,140.2,18551,Echinodermata,30739,Echinoidea,168786,Holectypoida,33079,Holectypidae,153760,Holectypus,33095,NA,Holectypus,,,NA,afer,aff.
604160,occ,NA,FALSE,64322,Toxaster,genus,33490,Late Berriasian,,145,140.2,18551,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Toxasteridae,168524,Toxaster,33490,NA,Toxaster,,,NA,granosus,
604347,occ,NA,FALSE,64360,Toxaster,genus,33490,Middle Berriasian,,145,140.2,18551,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Toxasteridae,168524,Toxaster,33490,NA,Toxaster,,,NA,africanus,
604381,occ,NA,NA,64372,Heteraster,genus,33396,Early Aptian,,125.45,122.46,18570,Echinodermata,30739,Echinoidea,168786,Spatangoida,33337,Toxasteridae,168524,Heteraster,33396,NA,Heteraster,,,NA,sp.,
604981,occ,NA,NA,64479,Pleurocystites,genus,30988,Caradocian,,460.9,449.5,13544,Echinodermata,30739,Rhombifera,30938,NO_ORDER_SPECIFIED,NO,Pleurocystitidae,259429,Pleurocystites,30988,NA,Pleurocystites,,,NA,sp.,
605189,occ,NA,NA,64520,Castericystis,genus,31139,Middle Cambrian,,513,501,13544,Echinodermata,30739,Soluta,31137,Syringocrinida,362325,NO_FAMILY_SPECIFIED,NF,Castericystis,31139,NA,Castericystis,,,NA,sp.,
605531,occ,NA,NA,64543,Protocytidium,genus,85368,Bolindian,,449.5,443.7,18629,Echinodermata,30739,Stylophora,31153,Mitrata,31183,Allanicytidiidae,85371,Protocytidium,85368,NA,Protocytidium,,,NA,elliottae,
605685,occ,NA,NA,64563,Pleurocystites,genus,30988,Caradocian,,460.9,449.5,13544,Echinodermata,30739,Rhombifera,30938,NO_ORDER_SPECIFIED,NO,Pleurocystitidae,259429,Pleurocystites,30988,NA,Pleurocystites,,,NA,sp.,
605708,occ,NA,NA,64568,Thresherodiscus,genus,30795,Shermanian,,460.9,449.5,18634,Echinodermata,30739,Edrioasteroidea,30743,Isorophida,30744,Agelacrinitidae,85391,Thresherodiscus,30795,NA,Thresherodiscus,,,NA,ramosus,
605781,occ,NA,NA,64579,Lispidecodus,genus,30783,Kinderhookian,,358.9,353.8,18634,Echinodermata,30739,Edrioasteroidea,30743,Isorophida,30744,Agelacrinitidae,85391,Lispidecodus,30783,NA,Lispidecodus,,,NA,plinthotus,
606524,occ,NA,NA,62974,Holocrinus,genus,32611,Spathian,,251.3,247.2,18152,Echinodermata,30739,Crinoidea,31590,Holocrinida,149471,NO_FAMILY_SPECIFIED,NF,Holocrinus,32611,NA,Holocrinus,,,NA,sp.,
